Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Steward Berroa","LAD",1,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.212391,0.0890836,0.293919,0.303089,0.284505,0.284693,0.259565,0.569198,0.072302,6.81747,0.300306,0.0125621,0.0451578,0.257843,-0.156554,63.8485,0.0577198,0.00228067,-0.09382128342986107,0.015089314198121428,0.00394186,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Matt Koperniak","STL",3,11,10,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.236931,0.0619864,0.202142,0.306648,0.286327,0.354494,0.283502,0.640821,0.117563,2.72143,0.279182,-0.0146292,-0.0179904,0.991221,-0.266947,79.988,-0.0326195,0.0843497,-0.28731293231248856,-0.03231695294380188,0.00359396,999,,,,,,,4.2,1.4,4.2,1.4,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Luken Baker","STL",3,15,13,3,2,1,0,1,2,2,2,0,4,0,0,0,,0,0,0.218933,0.105475,0.266539,0.395721,0.303335,0.390522,0.305518,0.693857,0.171589,2.42694,0.265353,-0.029812,-0.012622,1.57716,-0.100393,95.0467,-0.042434,-0.026351,-0.12648901343345642,-0.3115362301468849,0.00356037,724.469970703125,,,,,,,22.1,7.366666666,22.1,7.366666666,,,,,,,,,,,,,,,,,,,"Luken Baker","21497",663609
"Hao-Yu  Lee","DET",1,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.240685,0.0681489,0.199703,0.341252,0.29555,0.317731,0.275094,0.613281,0.0770454,4.38037,0.29349,-0.00102507,-0.00497333,0.302368,-0.112029,74.7313,-0.0059984,0.000165834,-0.10951601760461926,0.012974476587260142,0.00235709,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","sa3017863",701678
"Joey Wiemer","KCR",4,18,16,3,2,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.208023,0.0903324,0.288593,0.31301,0.286729,0.320375,0.273569,0.607104,0.112352,4.58341,0.281821,0.00316651,0.0229199,1.50793,-0.589021,68.0642,0.0260864,0.145862,-0.6359461806714535,0.055121466517448425,0.00233621,749.469970703125,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Tomás Nido","DET",1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.227329,0.0411484,0.243567,0.168941,0.260946,0.333542,0.261377,0.594488,0.106213,2.04643,0.285718,-0.00977356,-0.00446717,0.240492,-0.138385,65.1308,-0.0142407,-0.015666,-0.14484406169503927,0.04837722331285477,0.00130294,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Liover Peguero","PIT",2,11,10,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.229721,0.0570988,0.255869,0.223156,0.275874,0.326466,0.267795,0.602339,0.0967444,4.25779,0.298907,0.00290912,0.00863494,0.844321,-0.398869,65.1474,0.0115441,-0.0120991,-0.42674494814127684,0.07756135612726212,0.0000847795,999,,,,,,,4.2,2.1,4.2,2.1,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Tyler Callihan","CIN",2,7,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.223121,0.0713484,0.280005,0.254811,0.285322,0.353725,0.28307,0.639047,0.130605,4.85113,0.292131,0.00612604,0.00793236,0.65831,-0.180468,71.6665,0.0140584,0.0167145,-0.2263416051864624,-0.009211409837007523,0.0000614329,999,,,,,,,1.6,0.8,1.6,0.8,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Ernesto Martinez Jr.","MIL",3,11,10,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.00172683,1.1377,-0.120464,89.6382,-0.00172683,0,-0.13360130321234465,-0.2203703671693802,0.0000254219,999,,,,,,,4.2,1.4,4.2,1.4,,,,,,,,,,,,,,,,,,,"Ernesto Martinez Jr.","sa3003173",667803
"Billy Cook","PIT",9,39,36,8,5,2,0,1,4,4,3,0,11,0,0,0,,1,0,0.220533,0.0701415,0.289785,0.242046,0.282191,0.358384,0.283569,0.640576,0.137851,5.10505,0.292486,0.0388488,0.0954501,3.59331,-0.965047,75.9362,0.134299,0.0890552,-0.9752878099679947,-0.3080126792192459,0.00000321324,720.0700073242188,,,,,,,34.9,3.877777777,34.9,3.877777777,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Ryan Kreidler","DET",1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.1896,0.090872,0.32643,0.278381,0.26741,0.262825,0.244127,0.530235,0.0732247,5.52997,0.279901,0.00443636,0.0141071,0.213582,-0.200814,53.0587,0.0185434,0.00402389,-0.1737595535814762,0.042449817061424255,-0.00125575,745.6799926757812,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Jason Delay","ATL",1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.222647,0.0624519,0.199983,0.312286,0.275937,0.278782,0.251376,0.554719,0.0561354,1.89034,0.277308,-0.00601506,-0.00529675,0.22202,-0.170551,55.3255,-0.0113118,-0.00587668,-0.18871681205928326,0.060481340158730745,-0.00184066,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Jason Delay","19806",641511
"Blaze Jordan","BOS",3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.00227503,1.49888,-0.158706,85.48,-0.00227503,0,-0.24020944419316947,-0.2561728358268738,-0.00202444,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Blaze Jordan","sa3014537",691458
"Trey Mancini","ARI",1,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.000582464,0.383749,-0.0406326,88.3622,-0.000582464,0,-0.05054153490345925,-0.09182098507881165,-0.00237801,750.7999877929688,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Matthew Lugo","LAA",4,18,17,4,2,1,0,1,2,2,1,0,5,0,0,0,,1,0,0.2205,0.0621066,0.292279,0.212491,0.272984,0.366799,0.281304,0.639782,0.146299,5.30781,0.287019,0.000476863,0.0523014,1.63943,-0.482476,76.1459,0.0527782,-0.147626,-0.44760776311159134,-0.18697822093963623,-0.00250392,742.4299926757812,,,,,,,22.6,5.65,22.6,5.65,,,,,,,,,,,,,,,,,,,"Matthew Lugo","25980",683090
"Owen Caissie","CHC",2,7,7,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.226719,0.0920829,0.329679,0.27931,0.299662,0.319107,0.278833,0.618769,0.0923885,3.11408,0.33592,-0.00629241,-0.0110278,0.641264,-0.2075,77.8838,-0.0173202,0.0117082,-0.20720279403030872,-0.06699546799063683,-0.00366216,741.4000244140625,,,,,,,7.2,3.6,7.2,3.6,,,,,,,,,,,,,,,,,,,"Owen Caissie","sa3014465",683357
"Braden Shewmake","NYY",1,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.214171,0.0594288,0.216394,0.274632,0.262438,0.297547,0.250544,0.559985,0.0833758,5.35442,0.261238,0.00290556,0.00170688,0.237569,-0.186813,56.365,0.00461244,0.00142929,-0.1784530053846538,0.014546573627740145,-0.00434442,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Braden Shewmake","25817",669699
"Pedro León","HOU",2,7,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.209803,0.0772757,0.343968,0.22466,0.277112,0.30044,0.261107,0.577552,0.0906371,5.67426,0.313036,0.000553228,0.0085069,0.530849,-0.30793,65.2927,0.00906012,-0.0484764,-0.2787345862016082,-0.022550439462065697,-0.0062308,749.3400268554688,,,,,,,1.6,0.8,1.6,0.8,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"Michael Helman","TEX",2,7,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.216574,0.0630048,0.251117,0.250898,0.269166,0.30102,0.256045,0.570186,0.0844459,4.49196,0.278947,-0.000138678,-0.00370758,0.501474,-0.337304,60.2386,-0.00384626,-0.0196345,-0.333549652248621,0.03221733681857586,-0.00623571,999,,,,,,,-1.4,-0.7,-1.4,-0.7,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
"Kody Clemens","MIN",35,151,139,31,18,6,1,5,17,18,9,0,38,1,0,0,,1,0,0.219264,0.061869,0.250567,0.246916,0.273315,0.396058,0.292052,0.669372,0.176793,4.91775,0.261122,-0.124736,-0.102997,14.7373,-2.66236,86.0903,-0.227733,-0.36034,-2.62034147977829,-2.445987582206726,-0.00626746,744.4199829101562,,,,,,,136.6,3.902857142,136.6,3.902857142,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Tucker Barnhart","TEX",1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.2059,0.0831592,0.279031,0.298028,0.274913,0.269171,0.248754,0.544083,0.0632714,2.28224,0.288499,-0.00553634,-0.00389694,0.209903,-0.173539,55.1359,-0.00943328,-0.0582502,-0.17949750367552042,0.006564650684595108,-0.00650634,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Tucker Barnhart","10200",571466
"Wade Meckler","SFG",1,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.263966,0.0761879,0.195553,0.389603,0.321798,0.33415,0.294678,0.655948,0.070184,3.56408,0.325302,-0.00156968,-0.0071159,0.362836,-0.0565533,88.1366,-0.00868557,-0.140494,-0.0590140949934721,-0.1275314139202237,-0.00711522,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Matt Gorski","PIT",2,11,10,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.220511,0.060203,0.297902,0.20209,0.269872,0.38173,0.284166,0.651602,0.161219,5.91405,0.287116,0.00103868,0.00635187,0.98513,-0.258059,76.3445,0.00739055,-0.017025,-0.29008863447234035,-0.13230275735259056,-0.00752241,999,,,,,,,4.2,2.1,4.2,2.1,,,,,,,,,,,,,,,,,,,"Matt Gorski","25855",685301
"Ali Sánchez","TOR",1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.173913,0.08,0.24,0.333333,0.24,0.217391,0.21256,0.457391,0.0434783,1.60119,0.235294,-0.00164583,-0.00435057,0.115238,-0.272769,31.1215,-0.0059964,0.000458547,-0.27019914286211133,0.06604496529325843,-0.00961415,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Ali Sanchez","18551",645305
"Hunter Feduccia","LAD",1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.221369,0.106699,0.250448,0.426031,0.305573,0.310583,0.279857,0.616155,0.0892132,2.45294,0.293328,-0.00687281,-0.00553201,0.288936,-0.0899406,77.7282,-0.0124048,-0.17027,-0.0977623425424099,-0.10622663795948029,-0.010113,746.8300170898438,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Hunter Feduccia","23372",676439
"Everson Pereira","NYY",2,7,7,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.227378,0.0695228,0.330642,0.210266,0.284325,0.397497,0.298759,0.681822,0.17012,4.4897,0.308757,-0.0025439,-0.000119381,0.758276,-0.0904876,90.109,-0.00266328,-0.182534,-0.08565651555545628,-0.2612377107143402,-0.0106716,748.030029296875,,,,,,,7.2,3.6,7.2,3.6,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Drew Avans","MIL",3,11,10,2,2,1,0,0,1,1,1,0,3,0,0,0,,1,0,0.217204,0.0866737,0.266357,0.325404,0.28709,0.302614,0.266653,0.589704,0.08541,6.03844,0.29695,0.00830018,0.063601,0.844548,-0.41362,66.6041,0.0719012,0.00493211,-0.35312897711992264,-0.11173456907272339,-0.0114976,999,,,,,,,9,3,9,3,,,,,,,,,,,,,,,,,,,"Drew Avans","25183",682183
"Jonathan Ornelas","ATL",3,15,14,3,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.221321,0.0715966,0.278944,0.256671,0.282583,0.285706,0.257344,0.56829,0.0643848,3.21686,0.310465,-0.00926168,-0.0185357,1.04226,-0.675239,59.4076,-0.0277974,0.00233569,-0.7330240476876497,0.1350517338141799,-0.0118916,999,,,,,,,8.7,2.9,8.7,2.9,,,,,,,,,,,,,,,,,,,"Jonathan Ornelas","24597",680716
"Austin Hedges","CLE",23,92,82,15,11,2,0,2,8,8,6,0,27,1,1,2,,1,0,0.180605,0.0669328,0.295753,0.226313,0.246496,0.277544,0.23746,0.524039,0.0969389,3.58691,0.24103,-0.0990058,0.0325108,4.97408,-5.62534,48.4447,-0.066495,0.506586,-5.468686148524284,2.298252761363983,-0.012563,747.97998046875,,,,,,,49.5,2.152173913,49.5,2.152173913,,,,,,,,,,,,,,,,,,,"Austin Hedges","12976",595978
"Troy Johnston","MIA",15,67,60,14,9,3,0,2,7,7,6,0,15,1,0,0,,1,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0106077,6.98875,-0.739992,87.3645,-0.0106077,0,-0.9984522750601172,-1.3006173372268677,-0.0127988,999,,,,,,,68.8,4.586666666,68.8,4.586666666,,,,,,,,,,,,,,,,,,,"Troy Johnston","sa3010899",687859
"Dominic Fletcher","CHW",4,18,17,4,3,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.231916,0.0566773,0.229062,0.247432,0.284176,0.343207,0.276193,0.627383,0.111291,3.47559,0.292284,0,0.000424827,1.546,-0.550949,73.8164,0.000424827,0,-0.54236487072194,-0.1944444477558136,-0.0138725,999,,,,,,,11.3,2.825,11.3,2.825,,,,,,,,,,,,,,,,,,,"Dominic Fletcher","26149",666150
"Mitch Haniger",,18,76,68,15,10,3,0,2,8,8,7,0,21,1,1,0,,0,0,0.22634,0.0874776,0.271257,0.32249,0.300069,0.373501,0.298605,0.67357,0.147161,1.75193,0.285864,-0.195931,-0.122689,7.85887,-0.948304,89.1809,-0.318621,-0.111412,-1.2715398371219635,-1.3947449550032616,-0.0165826,703.6500244140625,,,,,,,67.5,3.75,67.5,3.75,,,,,,,,,,,,,,,,,,,"Mitch Haniger","14274",571745
"Hayden Senger","NYM",7,27,25,5,4,1,0,0,2,2,2,0,8,0,0,0,,0,0,0.20042,0.0584496,0.308853,0.189248,0.253765,0.267207,0.236231,0.520971,0.0667863,1.95315,0.287767,-0.0395561,-0.0332053,1.41344,-1.65409,49.7234,-0.0727614,0.0888059,-1.6328263357281685,0.607324443757534,-0.0168222,999,,,,,,,11.9,1.7,11.9,1.7,,,,,,,,,,,,,,,,,,,"Hayden Senger","21489",663584
"Marco Luciano","SFG",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.218037,0.0998645,0.311929,0.320151,0.297884,0.292447,0.269785,0.590331,0.0744093,2.67283,0.320378,-0.00559806,-0.0133245,0.581209,-0.257569,71.1103,-0.0189225,-0.125496,-0.26404234394431114,-0.15142159909009933,-0.0186335,732.5900268554688,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Tyler Gentry","KCR",3,11,10,2,1,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.219824,0.0791972,0.296359,0.267234,0.285499,0.322848,0.273048,0.608347,0.103024,3.00311,0.308512,-0.00893824,-0.0160537,0.900224,-0.357944,67.6999,-0.0249919,-0.00583502,-0.42674282751977444,-0.12250169087201357,-0.0194586,999,,,,,,,7.1,2.366666666,7.1,2.366666666,,,,,,,,,,,,,,,,,,,"Tyler Gentry","27784",694355
"Eric Wagaman","MIA",59,256,238,59,39,13,1,6,28,27,16,0,50,1,1,0,,3,1,0.248594,0.0633506,0.194185,0.326239,0.297771,0.388852,0.301075,0.686623,0.140258,3.63004,0.288173,-0.370856,-0.28322,26.9431,-2.6838,87.8745,-0.654076,-0.186734,-4.287976264953613,-4.261116400361061,-0.0216284,743.5900268554688,,,,,,,246.1,4.17118644,246.1,4.17118644,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Donovan Solano","SEA",30,130,118,29,21,5,0,2,12,12,9,0,28,2,1,0,,0,0,0.244749,0.0677903,0.218216,0.310657,0.307435,0.341812,0.290364,0.649247,0.0970626,2.53922,0.304408,-0.428909,-0.145944,12.5531,-2.47499,90.5522,-0.574853,-0.103019,-1.9784694910049438,-2.5582661107182503,-0.0221368,634.3099975585938,,,,,,,110.7,3.69,110.7,3.69,,,,,,,,,,,,,,,,,,,"Donovan Solano","8623",456781
"Billy Hamilton",,2,7,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.192937,0.0690634,0.325231,0.212351,0.250368,0.253005,0.229315,0.503373,0.0600682,5.90839,0.286583,-0.0082427,0.0114549,0.346353,-0.492426,41.2441,0.00321216,-0.0385803,-0.48965307231992483,-0.012654343619942665,-0.0273886,999,,,,,,,1.6,0.8,1.6,0.8,,,,,,,,,,,,,,,,,,,"Billy Hamilton","10199",571740
"MJ Melendez","KCR",22,94,85,18,10,4,0,3,11,11,9,0,25,1,1,0,,1,0,0.21802,0.0921428,0.260626,0.353544,0.293147,0.392749,0.300901,0.685896,0.174729,4.26665,0.266345,-0.182038,-0.121336,9.90319,-1.00093,87.1926,-0.303374,-0.712837,-1.6839646399021149,-1.723948061466217,-0.0281306,381.8999938964844,,,,,,,87.5,3.977272727,87.5,3.977272727,,,,,,,,,,,,,,,,,,,"MJ Melendez","22197",669004
"Robert Hassell III","WSN",11,47,43,10,7,2,0,1,5,4,4,0,12,0,0,0,,1,0,0.227334,0.0749035,0.257829,0.290516,0.288293,0.320264,0.271751,0.608557,0.0929297,4.49775,0.298171,0.0157675,0.0587614,3.85204,-1.60002,70.8351,0.0745289,-0.0775494,-1.5339257046580315,-0.27199383080005646,-0.0281584,714.8499755859375,,,,,,,42.1,3.827272727,42.1,3.827272727,,,,,,,,,,,,,,,,,,,"Robert Hassell III","27482",690987
"Graham Pauley","MIA",15,63,57,13,8,3,0,1,7,6,5,0,16,1,0,0,,1,0,0.222862,0.077268,0.256284,0.301494,0.288551,0.35342,0.284506,0.641971,0.130558,3.44114,0.281815,-0.0472351,-0.0735745,5.80134,-1.49803,76.5414,-0.12081,0.120187,-1.8529213219881058,-0.47703542560338974,-0.0285696,748.02001953125,,,,,,,53.8,3.586666666,53.8,3.586666666,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Logan Davidson","ATH",3,14,13,3,2,0,0,0,2,2,1,0,5,0,0,0,,0,0,0.213597,0.0754444,0.31795,0.237284,0.275245,0.292818,0.256321,0.568063,0.0792212,3.56792,0.309394,-0.0182098,-0.0220619,0.982192,-0.655423,60.6694,-0.0402717,0.0137938,-0.6770037449896336,-0.08744072541594505,-0.0304764,999,,,,,,,6.8,2.266666666,6.8,2.266666666,,,,,,,,,,,,,,,,,,,"Logan Davidson","25844",669722
"Tirso Ornelas","SDP",28,121,110,25,17,5,0,2,12,12,9,0,25,1,1,0,,1,0,0.229858,0.0745722,0.209078,0.356672,0.290319,0.346282,0.282251,0.636601,0.116424,3.4222,0.274971,-0.160058,-0.104235,10.9121,-3.09253,81.3651,-0.264293,0.145938,-2.9041863083839417,-1.362549364566803,-0.0336645,522.2899780273438,,,,,,,95.2,3.4,95.2,3.4,,,,,,,,,,,,,,,,,,,"Tirso Ornelas","22566",672359
"Ryan Vilade","CIN",2,7,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.210526,0.05,0.25,0.2,0.25,0.263158,0.231007,0.513158,0.0526316,2.01786,0.285714,0.00168184,-0.00940492,0.356169,-0.48261,36.0563,-0.00772308,-0.00422542,-0.5502642844803631,-0.08200320322066545,-0.0411621,999,,,,,,,-1.4,-0.7,-1.4,-0.7,,,,,,,,,,,,,,,,,,,"Ryan Vilade","22165",668723
"Luis Guillorme","HOU",12,51,45,10,9,1,0,0,6,3,6,0,10,0,0,0,,0,0,0.234048,0.111913,0.193976,0.576943,0.320654,0.280906,0.27673,0.601559,0.0468576,3.5252,0.294591,-0.0900066,-0.0878294,4.35059,-1.52086,76.2266,-0.177836,-0.753226,-1.5577486604452133,-0.5458185076713562,-0.0430516,999,,,,,,,31.9,2.658333333,31.9,2.658333333,,,,,,,,,,,,,,,,,,,"Luis Guillorme","16451",641645
"Yanquiel Fernández","COL",3,11,10,2,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.226871,0.0474996,0.217431,0.218458,0.263594,0.317406,0.257658,0.581,0.0905351,1.06554,0.284588,0,-0.0138715,0.76625,-0.491918,47.5843,-0.0138715,0,-0.6809664592146873,-0.11666666716337204,-0.0460764,747.9000244140625,,,,,,,7.1,2.366666666,7.1,2.366666666,,,,,,,,,,,,,,,,,,,"Yanquiel Fernandez","sa3015648",692585
"Michael Toglia","COL",60,261,233,52,29,10,1,11,30,32,25,1,83,1,2,0,,4,1,0.221695,0.0972267,0.315749,0.307924,0.300308,0.420686,0.31422,0.720994,0.198991,4.84455,0.286209,-0.0386988,0.0585236,30.2069,0.0108289,86.2713,0.0198248,-0.127375,-4.173587966710329,-4.794041022658348,-0.0484685,182.07000732421875,,,,,,,279.1,4.651666666,279.1,4.651666666,,,,,,,,,,,,,,,,,,,"Michael Toglia","25845",669911
"Will Wilson","CLE",7,30,27,5,4,1,0,0,3,3,2,0,8,0,0,0,,0,0,0.202535,0.0720588,0.260039,0.277107,0.270637,0.282973,0.251991,0.55361,0.0804371,2.67984,0.26889,-0.0405222,-0.0286312,1.95731,-1.47769,58.6143,-0.0691534,-0.152561,-1.474526822566986,0.0066980719566345215,-0.0498315,999,,,,,,,9.9,1.414285714,9.9,1.414285714,,,,,,,,,,,,,,,,,,,"Will Wilson","25434",669717
"Petey Halpin","CLE",6,26,24,5,4,0,0,0,4,1,2,0,8,0,0,0,,0,0,0.212503,0.0835151,0.294198,0.283874,0.278848,0.249585,0.244158,0.528433,0.0370821,3.86258,0.306247,-0.00915074,-0.041322,1.54975,-1.45587,53.1321,-0.0504728,-0.00451958,-1.443067830055952,0.08838165877386928,-0.0509114,999,,,,,,,10,1.666666666,10,1.666666666,,,,,,,,,,,,,,,,,,,"Petey Halpin","sa3014461",690984
"Bryce Eldridge","SFG",9,40,36,8,6,2,0,1,4,4,3,0,12,0,0,0,,0,0,0.232353,0.079721,0.298471,0.267098,0.294455,0.375846,0.2943,0.670301,0.143492,2.758,0.309951,-0.0492608,-0.0472227,3.97912,-0.634163,87.8778,-0.0964834,-0.365085,-0.6621740236878395,-1.1558261811733246,-0.053952,999,,,,,,,33,3.666666666,33,3.666666666,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","sa3022757",805811
"Tyler Wade","SDP",23,99,88,20,16,3,0,1,12,6,8,0,22,1,1,2,,5,1,0.226724,0.0797988,0.225212,0.354327,0.294706,0.28757,0.264856,0.582275,0.0608459,5.95544,0.29465,0.217177,0.327302,7.54898,-3.90933,69.4669,0.544479,-0.228323,-2.9945101737976074,-0.7661321014165878,-0.0555664,999,,,,,,,75.8,3.295652173,75.8,3.295652173,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Deyvison De Los Santos","MIA",34,149,139,34,22,6,1,5,16,18,7,1,41,1,1,0,,1,0,0.245807,0.048952,0.274439,0.178371,0.287097,0.409389,0.301547,0.696485,0.163581,3.51336,0.308448,-0.164833,-0.132057,15.6753,-1.49973,88.1974,-0.29689,-0.056624,-2.34739950299263,-3.1090932339429855,-0.064546,493.6499938964844,,,,,,,147.4,4.335294117,147.4,4.335294117,,,,,,,,,,,,,,,,,,,"Deyvison De Los Santos","sa3015168",691277
"Miles Mastrobuoni","SEA",17,74,67,15,11,3,0,1,8,5,7,0,15,0,1,0,,3,1,0.226559,0.0891626,0.198015,0.450281,0.295221,0.30201,0.26987,0.597231,0.0754514,4.80195,0.278846,0.0727295,0.141239,5.95553,-2.63197,76.2088,0.213968,-1.14938,-1.8057831525802612,-1.335177794098854,-0.0696497,748.780029296875,,,,,,,59,3.470588235,59,3.470588235,,,,,,,,,,,,,,,,,,,"Miles Mastrobuoni","20017",670156
"Kris Bryant","COL",13,54,48,12,8,2,0,1,6,6,4,0,14,1,0,0,,0,0,0.241309,0.0822165,0.25102,0.32753,0.317566,0.373981,0.308133,0.691547,0.132671,2.32444,0.306476,-0.0949827,-0.0728777,6.02817,-0.26267,82.1081,-0.16786,-0.0125802,-1.3064144402742386,-1.2699876194819808,-0.0836827,539.75,,,,,,,49.4,3.8,49.4,3.8,,,,,,,,,,,,,,,,,,,"Kris Bryant","15429",592178
"Kyle Farmer","COL",25,109,99,25,17,5,0,2,11,12,7,0,22,2,1,0,,1,1,0.251202,0.0609937,0.203717,0.299405,0.309897,0.381514,0.305255,0.691411,0.130311,4.02921,0.300103,-0.230962,-0.197383,11.8058,-0.775891,80.1394,-0.428345,0.0726913,-2.9560026824474335,-1.4050864279270172,-0.0850964,610.9099731445312,,,,,,,100.4,4.016,100.4,4.016,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Rece Hinds","CIN",8,36,34,7,5,1,0,1,5,5,2,0,13,0,0,0,,1,0,0.214695,0.0592289,0.359999,0.164525,0.264823,0.332124,0.264082,0.596947,0.117429,5.50145,0.317815,0.0471437,0.00770724,2.74058,-1.45332,58.679,0.054851,0.0752722,-1.69812236353755,-0.3654685616493225,-0.091741,743.4600219726562,,,,,,,25.4,3.175,25.4,3.175,,,,,,,,,,,,,,,,,,,"Rece Hinds","27493",677956
"Martín Maldonado","SDP",39,154,140,26,17,5,0,4,14,15,10,0,50,1,1,3,,0,0,0.186108,0.0656932,0.324244,0.202604,0.247209,0.313003,0.250032,0.560213,0.126895,2.24799,0.251747,-0.633355,-0.156532,9.92822,-7.92008,59.3274,-0.789887,-0.846457,-8.133092999458313,2.170518219470978,-0.0974367,999,,,,,,,90.7,2.325641025,90.7,2.325641025,,,,,,,,,,,,,,,,,,,"Martin Maldonado","6887",455117
"Tim Elko","CHW",15,65,61,14,10,3,0,2,7,8,4,0,21,1,1,0,,0,0,0.237254,0.0550698,0.320945,0.171587,0.28396,0.382205,0.291624,0.666165,0.144951,1.9641,0.323671,-0.0950886,-0.092203,6.37156,-1.17745,84.6161,-0.187292,-0.423342,-1.3353693038225174,-1.797415941953659,-0.0998471,999,,,,,,,59.9,3.993333333,59.9,3.993333333,,,,,,,,,,,,,,,,,,,"Tim Elko","31522",671284
