Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brent Suter","CIN",2.26181,1.94945,0,4.08052,50.6242,0.481,0.552547,6.44049,0.519587,58.7595,251.243,60.9383,28.9577,26.641,7.87375,16.9385,0.642745,2.37564,46.0568,7.05436,2.59441,2.71906,1.206,0.183316,0.0674188,0.1158970445394516,0.262746,1.32535,0.298119,0.731736,,,4.32693,0.165705,0.383149,999,2.45517,-0.180805,0.668955,2.45517,0.180805,4.10806,243.60000000000005,4.128813559322035,255,4.322033898305085,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Eli Morgan","CHC",2.54347,1.615,0,3.9822,39.8964,0,0.000892894,3.59619,1.56743,43.9097,183.275,40.7266,21.118,19.4286,6.21016,13.1213,0.828661,1.65038,41.116,8.42739,2.68942,3.13354,1.27287,0.22434,0.0715931,0.1527467742562294,0.241696,1.22633,0.284842,0.724855,,,4.14155,0.165616,0.197445,999,1.50547,1.29694,0.863977,1.50547,-1.29694,3.84803,198.20000000000002,4.504545454545455,195,4.431818181818182,,,,,,,,,,,,,,,,,,,"Eli Morgan","20203",669212
"Elvis Peguero","MIL",4.22653,3.60768,0,3.81352,52.6277,0,0.285904,12.0433,3.3435,54.9026,238.208,52.0953,25.2865,23.2636,5.19376,23.5374,1.40605,2.80858,50.184,8.22649,3.85841,2.1321,0.851395,0.210673,0.0988103,0.11186280101537704,0.245893,1.37758,0.299721,0.736471,,,4.00777,0.165086,0.402858,750.5599975585938,1.18295,-0.542717,0.624563,1.18295,0.542717,4.16725,277.3,5.041818181818182,277,5.036363636363636,,,,,,,,,,,,,,,,,,,"Elvis Peguero","21652",665625
"Patrick Murphy","TEX",1.61783,1.45777,0,4.2712,47.4419,0,0,3.90656,0,48.588,211.361,46.2223,25.0639,23.0588,5.19592,21.1042,1.0792,2.64334,46.3668,8.58857,3.90915,2.19704,0.962445,0.219373,0.0998491,0.11952361464500427,0.24637,1.38566,0.301553,0.703764,,,4.11437,0.16507,0.0274528,999,2.62165,-2.04444,0.664234,2.62165,2.04444,4.11436,217.50000000000003,4.438775510204082,216,4.408163265306122,,,,,,,,,,,,,,,,,,,"Patrick Murphy","19712",641907
"Alex Wood",,1.50919,1.89666,1.171,4.74011,6.35353,4.90296,0,0,0,27.5472,121.347,28.7629,15.7701,14.5085,3.76635,10.2552,0.405112,2.16613,22.2428,7.26699,3.35049,2.16894,1.23051,0.1833,0.0845114,0.09878832846879959,0.264061,1.41641,0.301468,0.688926,,,4.68173,0.164573,0.128461,999,3.05037,-1.08312,0.904474,3.05037,1.08312,3.79403,90.6,3.2357142857142853,96,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Alex Wood","13781",622072
"Bryan Baker","BAL",2.4618,2.09909,0,4.07118,40.5078,0,0.271116,5.44375,1.42527,42.6449,181.857,37.5906,20.968,19.2905,5.20127,18.5615,0.7618,1.60836,44.5032,9.39219,3.91732,2.39761,1.09771,0.244715,0.102066,0.14264874905347824,0.23249,1.31674,0.289235,0.719949,,,4.08382,0.163066,0.0645822,999,2.33506,-1.4872,0.742593,2.33506,1.4872,4.00988,204.89999999999998,4.765116279069767,197,4.5813953488372094,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Eduard Bazardo","SEA",1.92995,1.04997,0,3.86538,29.0421,0,1.0328,1.49533,0,32.3382,133.948,27.773,15.0965,13.8888,3.58208,10.8109,0.335067,1.25996,32.8673,9.14725,3.00876,3.04021,0.996924,0.245373,0.0807094,0.16466400027275085,0.227877,1.19314,0.283174,0.699674,,,3.69356,0.161387,0.0525178,999,1.77301,-1.33408,1.05923,1.77301,1.33408,3.58769,153.8,4.80625,147,4.59375,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Pedro Avila",,2.0622,0.645459,0.0147542,4.07302,18.8587,0.796634,0.342622,0.569868,0,35.0368,151.346,31.0684,17.235,15.8562,3.33588,15.9276,0.577755,2.39306,34.2582,8.79999,4.09137,2.15087,0.856896,0.226357,0.10524,0.12111684679985046,0.233552,1.34133,0.290601,0.703141,,,4.01736,0.160177,0.163263,999,1.49926,-0.399263,0.87194,1.49926,0.399263,3.83741,159.5,4.557142857142857,154,4.4,,,,,,,,,,,,,,,,,,,"Pedro Avila","18864",658648
"JT Brubaker","NYY",2.52085,2.71046,1.57795,4.42682,30.2908,3.26465,0,1.60362,0,45.9144,196.897,44.9975,24.5477,22.5839,6.69085,16.0056,0,2.28271,43.719,8.56966,3.13736,2.73149,1.31152,0.22204,0.0812892,0.14075112342834473,0.251934,1.32863,0.298807,0.706009,,,4.35147,0.156844,0.0573661,999,2.38859,-0.525518,0.630128,2.38859,0.525518,4.15983,179.30000000000007,3.897826086956523,181,3.9347826086956523,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Hunter Bigge","TBR",2.03267,1.77542,0,4.23147,43.7569,0.0779671,0.020826,3.7237,0,44.8086,193.924,39.8603,22.8993,21.0674,5.85372,21.8412,0.698216,1.82941,49.6198,9.96634,4.3869,2.27184,1.17574,0.255872,0.112628,0.14324436336755753,0.234123,1.377,0.296277,0.725189,,,4.23482,0.155636,0.0446379,685.6300048828125,1.70272,0.612096,0.643218,1.70272,-0.612096,4.14238,199.2,4.426666666666667,191,4.2444444444444445,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"Troy Taylor","SEA",2.53567,2.61491,0,3.89068,46.1222,0,0.383672,9.6605,1.08935,46.0576,194.749,40.5565,21.642,19.9106,5.65685,18.009,0,2.1565,45.8348,8.95647,3.51909,2.54511,1.10539,0.235353,0.0924726,0.1428799256682396,0.232304,1.27157,0.283524,0.729053,,,4.08633,0.155374,0.0271264,748.3400268554688,1.43317,-0.30687,0.800913,1.43317,0.30687,3.93212,232.00000000000003,5.043478260869565,224,4.869565217391305,,,,,,,,,,,,,,,,,,,"Troy Taylor","31883",700187
"Victor Vodnik","COL",3.24487,3.62737,0,4.49503,57.1459,0,6.4983,10.063,4.1385,61.537,274.049,62.394,33.4071,30.7346,6.49016,30.303,1.05641,2.27957,58.2477,8.51892,4.43191,1.92218,0.949208,0.212545,0.110575,0.10196970403194427,0.258396,1.50636,0.316325,0.709118,,,4.2329,0.15499,0.349934,599.469970703125,1.82763,-0.0206121,0.857053,1.82763,0.0206121,3.85726,313.79999999999995,5.0612903225806445,322,5.193548387096774,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Trevor Stephan","CLE",1.9269,1.72952,0,3.98245,26.9019,0,0.52889,6.3159,2.01343,27.6714,118.171,25.4149,13.3092,12.2444,3.09892,10.568,0.552305,1.66482,29.6884,9.65603,3.43719,2.80928,1.00791,0.251232,0.0894293,0.16180244088172913,0.239902,1.30036,0.305066,0.716516,,,3.80279,0.154742,0.132945,999,1.12434,-2.15959,0.996899,1.12434,2.15959,3.6708,155.30000000000004,5.546428571428573,151,5.392857142857143,,,,,,,,,,,,,,,,,,,"Trevor Stephan","19932",663986
"Rob Zastryzny","MIL",0.922649,0,0,4.54827,11.5689,1.3439,0,0.854154,0.176866,10.5217,45.5387,9.85016,5.77964,5.31727,0.680742,4.16011,0.129889,0.910353,9.78053,8.36605,3.55846,2.35103,0.582292,0.214774,0.0913533,0.12342093139886856,0.243405,1.33156,0.305576,0.63035,,,3.59417,0.153724,0.00645143,999,1.20391,-1.37432,1.2532,1.20391,1.37432,3.32907,52.10000000000001,4.736363636363637,51,4.636363636363637,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Robert Stephenson","LAA",1.01015,1.11717,0,3.94607,24.6583,0,0.415553,4.34305,1.04107,25.1717,103.975,21.7236,11.9963,11.0366,4.00504,8.05184,0.496402,0.949845,30.1459,10.7785,2.87889,3.74397,1.43198,0.289934,0.0774402,0.21249369531869888,0.228733,1.18289,0.291316,0.735636,,,3.91251,0.152685,0.113863,738.4500122070312,1.34274,0.0604623,1.15227,1.34274,-0.0604623,3.46364,127.60000000000001,5.104,122,4.88,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Ronny Henriquez","MIA",1.70436,2.02491,0,4.17724,37.6851,0.259146,0,6.85751,0.416124,43.5369,188.364,44.7542,21.9642,20.2071,5.13749,14.478,1.15234,2.4392,37.3749,7.72619,2.99291,2.5815,1.06203,0.198419,0.0768619,0.12155710905790329,0.261039,1.3605,0.307263,0.716144,,,4.1493,0.151682,0.167175,999,1.59515,0.20047,0.786649,1.59515,-0.20047,3.95114,201.10000000000002,4.570454545454546,209,4.75,,,,,,,,,,,,,,,,,,,"Ronny Henriquez","24094",678692
"Brandon Young","BAL",1.37311,1.21263,0.163961,3.97794,19.3643,0.59247,0,0.860333,0,23.9566,101.008,22.6462,11.5094,10.5886,2.97334,7.6144,0.497233,1.03381,23.3541,8.77368,2.86057,3.0671,1.11702,0.231211,0.0753841,0.15582670271396637,0.245195,1.26314,0.297927,0.718494,,,3.91324,0.149986,0.0585657,740.260009765625,1.47859,-0.514016,1.1165,1.47859,0.514016,3.51134,103.90000000000002,4.3291666666666675,104,4.333333333333333,,,,,,,,,,,,,,,,,,,"Brandon Young","27819",687064
"Zack Thompson","STL",1.51691,1.94277,0.319287,4.29285,22.0519,0.500687,0,1.26688,0,27.875,121.865,26.1266,14.4521,13.2959,3.35401,13.2816,0.321815,1.34099,28.7798,9.29212,4.28824,2.16689,1.08291,0.23616,0.108986,0.12717422097921371,0.243621,1.41375,0.303193,0.718935,,,4.2395,0.149181,0.1137,999,2.77033,-0.421598,0.914693,2.77033,0.421598,3.78041,122.70000000000005,4.382142857142859,121,4.321428571428571,,,,,,,,,,,,,,,,,,,"Zack Thompson","25918",668868
"Patrick Sandoval","BOS",0.747601,0.928584,0.718605,4.11088,5.79358,1.94154,0,0.392594,0,13.8395,59.8012,13.0265,6.87106,6.32138,1.40076,5.89445,0.152719,0.604807,13.3651,8.6915,3.83324,2.2674,0.910934,0.223492,0.0985674,0.12492452561855316,0.244391,1.36717,0.301685,0.710494,,,3.95968,0.149175,0.161768,749.510009765625,1.70847,-1.17587,1.23142,1.70847,1.17587,3.35811,62.50000000000003,4.464285714285716,62,4.428571428571429,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Richard Lovelady","NYM",2.75882,3.89216,0,3.99041,42.0104,0,0.398187,7.22165,2.09438,41.9133,177.08,39.048,20.1995,18.5835,4.5525,13.8391,1.21839,2.22555,37.7001,8.09529,2.97165,2.72417,0.977554,0.212898,0.0781515,0.13474644720554352,0.24251,1.26182,0.290456,0.702754,,,3.9294,0.148223,0.144525,999,3.12106,-0.126163,0.847121,3.12106,0.126163,3.8705,203.9,4.854761904761905,201,4.785714285714286,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Nic Enright","CLE",1.53901,1.51454,0,3.86629,26.3418,0,0,1.77903,0,27.026,112.076,24.5508,12.6196,11.61,3.65266,7.89739,0.497746,0.982064,28.3642,9.44565,2.62993,3.59159,1.21638,0.25308,0.0704647,0.18261566758155823,0.237904,1.20063,0.293598,0.725406,,,3.8101,0.146913,0.0792719,999,0.757849,-2.76868,1.11334,0.757849,2.76868,3.51554,122.60000000000002,4.540740740740741,120,4.444444444444445,,,,,,,,,,,,,,,,,,,"Nic Enright","25553",663671
"Greg Weissert","BOS",3.28463,2.46848,0,4.00144,53.7613,0,0.299331,7.69987,2.10822,55.9488,240.943,54.2208,27.0382,24.8751,6.79243,21.2605,1.74222,2.65067,53.9571,8.6796,3.41999,2.5379,1.09264,0.223941,0.0882387,0.1357024759054184,0.249829,1.34911,0.303479,0.7343,,,4.09806,0.145696,0.345652,999,0.913336,-3.18902,0.555462,0.913336,3.18902,4.25938,255.90000000000006,4.569642857142858,257,4.589285714285714,,,,,,,,,,,,,,,,,,,"Greg Weissert","20375",669711
"Mason Black","SFG",1.84393,2.07376,1.0503,4.20179,26.2465,2.09395,0,0.606514,0,36.1978,155.392,34.7109,18.3691,16.8995,4.66039,13.0574,0,2.28823,33.4188,8.30903,3.2465,2.55938,1.15873,0.215061,0.0840284,0.13103238493204117,0.247852,1.31964,0.294707,0.712817,,,4.26556,0.14417,0.182838,749.2000122070312,2.54206,-0.779655,0.873164,2.54206,0.779655,3.83578,138.90000000000003,3.8583333333333343,140,3.888888888888889,,,,,,,,,,,,,,,,,,,"Mason Black","30171",696131
"Chayce McDermott","BAL",1.8781,1.9166,1.233,4.09521,21.3003,2.72491,0,0.473145,0,32.4971,138.875,27.2174,16.0728,14.7869,4.15031,16.1584,0.374043,1.26619,36.8044,10.1929,4.47504,2.27772,1.14942,0.265017,0.116352,0.14866545796394348,0.224103,1.33476,0.286562,0.726814,,,4.17023,0.143075,0.154013,741.6199951171875,1.85007,-0.415394,0.875646,1.85007,0.415394,3.83247,140.40000000000003,4.387500000000001,131,4.09375,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Adam Ottavino",,1.22772,1.29448,0,4.05576,24.5407,0,0.783527,3.53133,1.14894,24.7719,106,21.8905,12.1339,11.1632,2.69174,10.0809,0.533463,2.04392,25.8359,9.38657,3.66255,2.56285,0.97795,0.243734,0.0951027,0.14863161742687225,0.233187,1.29063,0.293793,0.703383,,,3.96155,0.142432,0.105119,999,1.01337,0.733418,1.09107,1.01337,-0.733418,3.54524,127.89999999999999,5.116,123,4.92,,,,,,,,,,,,,,,,,,,"Adam Ottavino","1247",493603
"Sean Guenther","DET",2.36664,2.06132,0,3.811,33.797,0,0,2.41479,1.3537,36.9546,156.361,36.4497,17.009,15.6482,3.64564,10.5664,0.510295,1.80726,29.5755,7.20286,2.57337,2.799,0.887865,0.189148,0.067577,0.12157108634710312,0.253145,1.27227,0.296155,0.715952,,,3.85282,0.141256,0.195469,999,1.78324,-1.73167,0.979598,1.78324,1.73167,3.69387,160.00000000000003,4.3243243243243255,162,4.378378378378378,,,,,,,,,,,,,,,,,,,"Sean Guenther","20045",674944
"Evan Sisk","KCR",1.75295,1.45898,0,3.95968,22.626,0,0,0.888948,1.49703,23.27,101.222,21.4734,11.1282,10.238,1.78386,10.8462,0.546019,1.18662,22.2373,8.60059,4.19492,2.05024,0.689933,0.219689,0.107153,0.11253588646650314,0.240763,1.3889,0.302135,0.71059,,,3.8031,0.140849,0.10085,999,1.56368,-0.0343818,1.04066,1.56368,0.0343818,3.61245,103.00000000000003,4.478260869565219,101,4.391304347826087,,,,,,,,,,,,,,,,,,,"Evan Sisk","24995",681895
"Erik Sabrowski","CLE",2.57615,2.36845,0,3.68366,35.7465,0,0.0140239,3.4061,1.55997,38.7971,167.896,33.154,17.2603,15.8795,4.33081,20.8107,0,1.03155,45.9756,10.6652,4.82759,2.20923,1.00464,0.273834,0.12395,0.14988376200199127,0.226999,1.39095,0.301035,0.766246,,,3.93654,0.138424,0.302311,999,1.25137,-0.313494,0.801786,1.25137,0.313494,3.93095,191.60000000000002,4.912820512820513,181,4.641025641025641,,,,,,,,,,,,,,,,,,,"Erik Sabrowski","24978",681870
"José Quijada","LAA",2.46531,3.44431,0,4.10488,50.7524,0,0.485383,13.0923,2.15985,51.3396,222.716,42.3342,25.452,23.4158,6.07079,27.6156,1.13601,3.3681,58.7606,10.3009,4.84111,2.1278,1.06423,0.263836,0.123995,0.13984178751707077,0.220798,1.36249,0.285761,0.724122,,,4.22512,0.13815,0.179058,999,1.91503,-1.35377,0.569735,1.91503,1.35377,4.24035,271.40000000000003,5.321568627450981,254,4.980392156862745,,,,,,,,,,,,,,,,,,,"Jose Quijada","19200",650671
"Joey Wentz","MIN",2.1033,3.34043,0.231204,4.54302,45.4211,1.22531,0.161845,6.27574,0,58.2825,254.539,57.8913,31.9781,29.4199,7.78751,24.8239,0.627091,2.22151,57.4208,8.86694,3.83332,2.31312,1.20255,0.225588,0.0975252,0.1280624344944954,0.254475,1.41921,0.308739,0.70652,,,4.32519,0.135053,-0.0217634,999,4.77767,-0.886698,0.436238,4.77767,0.886698,4.41835,237.00000000000006,4.086206896551725,243,4.189655172413793,,,,,,,,,,,,,,,,,,,"Joey Wentz","19962",666214
"Bryan Hoeing","SDP",2.70253,2.61561,0.146078,4.0817,43.2685,0.734344,0,6.33384,0.312402,53.7102,226.536,52.2657,26.4769,24.3587,6.34515,16.0368,0.590051,1.93721,42.8155,7.17443,2.68723,2.66983,1.06323,0.189001,0.0707914,0.11820928752422333,0.2506,1.27169,0.288081,0.703906,,,4.11189,0.13465,0.276243,999,1.54465,0.279476,0.725829,1.54465,-0.279476,4.03223,246.60000000000002,4.566666666666667,248,4.592592592592593,,,,,,,,,,,,,,,,,,,"Bryan Hoeing","26304",663773
"Thomas Harrington","PIT",0.608622,0.97635,1.01438,4.39745,3.8139,3.05925,0,0.0389253,0,15.6347,66.2957,15.9308,8.30345,7.63918,2.32151,4.40151,0,0.466582,12.4586,7.17172,2.53371,2.83053,1.33636,0.187925,0.0663921,0.12153246253728867,0.259342,1.30046,0.291747,0.704174,,,4.43716,0.133243,0.21055,581.8400268554688,2.28537,1.3075,1.23823,2.28537,-1.3075,3.34902,64.20000000000002,4.012500000000001,66,4.125,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Joe Rock","TBR",0.956113,1.51323,0.55289,4.15363,13.9239,1.80375,0,0.743553,0,21.2109,89.9606,21.2187,10.6404,9.78916,2.71837,6.14347,0,0.874568,17.4495,7.40396,2.60673,2.84033,1.15343,0.193968,0.0682906,0.12567714601755142,0.255824,1.29,0.29471,0.70986,,,4.17983,0.133189,0.0889085,999,0.890636,-2.82058,1.16914,0.890636,2.82058,3.44115,80.9,3.8523809523809525,83,3.9523809523809526,,,,,,,,,,,,,,,,,,,"Joe Rock","sa3017755",697812
"Caden Dana","LAA",2.69687,3.69489,2.75184,4.91487,8.75003,8.75003,0,0,0,48.7345,210.263,47.5333,28.928,26.6137,8.94525,18.2616,0.30433,2.65119,41.1094,7.59184,3.37244,2.25114,1.65196,0.195514,0.0868509,0.10866289585828781,0.251033,1.35007,0.277022,0.692057,,,5.15291,0.131073,0.170784,665.7100219726562,1.6069,1.15805,0.544319,1.6069,-1.15805,4.27424,146.10000000000002,2.981632653061225,147,3,,,,,,,,,,,,,,,,,,,"Caden Dana","31508",702674
"Sean Reynolds","SDP",1.41388,1.14576,0,4.22627,32.6781,0,0,2.31827,0,36.6753,162.287,34.417,18.7198,17.2222,3.45161,18.8507,0.492413,2.29412,40.1712,9.8579,4.6259,2.13102,0.847014,0.247532,0.116157,0.13137569278478622,0.243847,1.45242,0.317532,0.713278,,,3.92892,0.130471,0.0275571,999,1.60621,1.3675,0.775943,1.60621,-1.3675,3.96541,173.49999999999997,4.689189189189189,171,4.621621621621622,,,,,,,,,,,,,,,,,,,"Sean Reynolds","22253",669308
"Luis Contreras","HOU",1.77197,1.01109,0,4.31543,29.1303,0,0.0327377,3.30146,0,32.2491,136.795,27.8086,16.8078,15.4632,3.76759,13.3587,0.538466,1.78281,32.5399,9.08114,3.7281,2.43586,1.05145,0.237873,0.0976546,0.14021867513656616,0.228589,1.27654,0.281689,0.678675,,,4.07575,0.130429,-0.0782174,999,1.41694,-0.611628,0.924104,1.41694,0.611628,3.76786,147.8,4.61875,141,4.40625,,,,,,,,,,,,,,,,,,,"Luis Contreras","25839",664351
"Alex Lange","DET",2.09023,2.18797,0,3.83496,30.5634,0,1.18153,2.88661,1.64949,31.2578,136.023,25.8946,14.4773,13.3192,2.7521,16.9553,0.438505,2.21348,34.5318,9.94268,4.8819,2.03664,0.792406,0.253867,0.12465,0.12921705096960068,0.221596,1.37085,0.290841,0.727558,,,3.94132,0.12962,0.189446,748.3300170898438,0.847747,-1.82652,0.930652,0.847747,1.82652,3.75913,154.89999999999998,4.9967741935483865,146,4.709677419354839,,,,,,,,,,,,,,,,,,,"Alex Lange","19883",656638
"Jalen Beeks","ARI",1.99086,1.97658,0,4.38193,27.1294,0.654128,0.292702,6.22056,1.48093,30.2148,131.765,30.5148,15.9902,14.711,3.56333,11.953,0.562768,1.37199,26.825,7.99029,3.5604,2.24421,1.0614,0.203582,0.0907144,0.11286801844835281,0.257639,1.40553,0.306087,0.706461,,,4.24701,0.12828,0.00962025,999,1.57492,-0.725643,0.873683,1.57492,0.725643,3.83509,131.20000000000002,4.373333333333334,137,4.566666666666666,,,,,,,,,,,,,,,,,,,"Jalen Beeks","17192",656222
"Trevor McDonald","SFG",1.65643,1.571,0,3.94924,24.6011,0,0,1.05125,0,29.3662,125.869,28.8968,14.0066,12.886,2.50666,9.84202,0.480628,1.67467,23.4651,7.19146,3.01633,2.38418,0.768226,0.186424,0.0781924,0.1082320436835289,0.252699,1.31916,0.298596,0.702032,,,3.85456,0.127038,0.113663,999,1.37059,-0.732365,1.0442,1.37059,0.732365,3.60774,116.30000000000001,4.0103448275862075,120,4.137931034482759,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Cody Poteet","BAL",1.18259,0.570193,0.359457,3.95685,16.8816,0.62349,0,0.977961,0,22.5446,94.7251,20.8176,10.7736,9.91174,2.65827,7.35266,0.26797,0.950031,20.7355,8.27779,2.93524,2.82014,1.06121,0.218902,0.077621,0.1412808895111084,0.240882,1.24953,0.288112,0.711557,,,3.96466,0.126433,0.155631,750.1300048828125,1.18552,-0.385658,1.16526,1.18552,0.385658,3.44632,100.70000000000002,4.378260869565218,98,4.260869565217392,,,,,,,,,,,,,,,,,,,"Cody Poteet","18769",547001
"Drew Rom","STL",0.64789,0.756971,0,4.68547,1.91839,1.74154,0,0,0,11.1549,48.9776,11.4998,6.3123,5.80732,1.25329,4.59093,0.105167,0.426206,9.80512,7.91099,3.70407,2.13576,1.01118,0.200196,0.0937354,0.10646063089370728,0.261594,1.44248,0.311424,0.682083,,,4.21839,0.125031,0.0830778,999,1.63193,-0.551867,1.23109,1.63193,0.551867,3.35855,45.50000000000001,4.136363636363637,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Drew Rom","24602",680723
"Brandon Eisert","CHW",1.39739,1.42228,0,4.10533,25.1089,0,0,2.12498,0,28.0051,119.499,27.0372,13.8853,12.7745,3.40813,10.0371,0.390072,0.929993,25.9374,8.33551,3.22562,2.58416,1.09527,0.217051,0.0839931,0.13305804133415222,0.249117,1.32384,0.298398,0.717861,,,4.07103,0.124624,0.0598527,999,1.40014,-2.0919,1.02332,1.40014,2.0919,3.63558,127.10000000000004,4.5392857142857155,128,4.571428571428571,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Josh Winckowski","BOS",1.78738,1.5419,0.0585609,4.01424,24.0299,0.454463,0.164364,2.39343,0.48119,29.9163,129.104,30.9986,14.5038,13.3435,3.31583,9.77785,0.844291,1.2709,24.9517,7.50646,2.94156,2.55186,0.997533,0.193269,0.0757364,0.11753249168395996,0.262577,1.36302,0.308314,0.727085,,,4.04722,0.122253,0.132285,999,1.5572,-0.669175,0.986808,1.5572,0.669175,3.68426,129.5,4.316666666666666,136,4.533333333333333,,,,,,,,,,,,,,,,,,,"Josh Winckowski","22387",670174
"Alek Manoah","TOR",1.23954,1.46607,1.05907,4.24531,9.44492,2.77604,0,0.534876,0,20.9818,90.0267,18.7641,10.7578,9.89716,2.91932,8.49884,0.10323,1.70671,20.1843,8.65791,3.64552,2.37495,1.25222,0.224203,0.0944036,0.12979988008737564,0.235076,1.29936,0.279362,0.712169,,,4.51046,0.120775,0.117614,750.8499755859375,1.38335,-0.465881,1.114,1.38335,0.465881,3.51466,83.1,3.957142857142857,80,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Huascar Brazobán","NYM",1.87679,1.97783,0,4.03692,37.3586,0,0,4.48323,1.94415,41.5607,179.839,36.5748,20.263,18.6419,4.22403,20.1494,0.879514,2.17305,41.9292,9.0798,4.36336,2.08092,0.914716,0.233149,0.112041,0.12110750377178192,0.232197,1.36485,0.290498,0.717592,,,4.08131,0.120594,0.193183,999,1.3158,-0.548111,0.784728,1.3158,0.548111,3.9537,199.40000000000003,4.7476190476190485,192,4.571428571428571,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Wade Miley","CIN",1.21304,1.45683,1.21825,4.50222,4.36638,4.36638,0,0,0,23.272,100.206,23.0678,12.6541,11.6417,3.39781,8.25592,0.108461,1.16097,14.8553,5.74499,3.19282,1.79935,1.31404,0.148247,0.0823894,0.06585755199193954,0.254081,1.34599,0.271175,0.702745,,,5.00181,0.120344,0.216372,999,4.2499,1.2485,1.09008,4.2499,-1.2485,3.54656,76.50000000000001,3.3260869565217397,79,3.4347826086956523,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Ian Seymour","TBR",1.24088,1.42802,0.894713,4.29867,12.0908,2.76599,0,0.631247,0,24.3472,102.911,22.4794,12.6402,11.629,3.60176,8.23976,0,1.34167,22.1945,8.20422,3.04584,2.69358,1.3314,0.215666,0.0800666,0.13559924811124802,0.24086,1.26171,0.27953,0.7041,,,4.44704,0.120201,0.0988485,739.4400024414062,1.50871,-0.391262,1.09571,1.50871,0.391262,3.53905,92.20000000000003,3.841666666666668,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Ian Seymour","27932",693855
"Cole Irvin",,1.10573,1.54792,0.796301,4.72083,7.42407,3.43504,0.0945738,0.119882,0,24.8425,107.169,27.0025,14.1639,13.0308,3.70701,6.56867,0.238181,1.30578,18.0374,6.53464,2.37971,2.74598,1.34298,0.168309,0.0612928,0.10701603069901466,0.271945,1.35136,0.300395,0.683804,,,4.60513,0.119801,0.0763429,750.9299926757812,1.43218,0.112913,1.03445,1.43218,-0.112913,3.62073,77.60000000000001,3.1040000000000005,85,3.4,,,,,,,,,,,,,,,,,,,"Cole Irvin","19244",608344
"Yosver Zulueta","CIN",1.68497,1.81251,0,4.34698,29.8969,0,0,1.62777,1.57187,33.2291,148.319,32.1294,17.4452,16.0496,3.22414,17.1647,0.451652,2.3281,33.0235,8.94431,4.649,1.92392,0.873249,0.222652,0.115728,0.10692357271909714,0.249401,1.48346,0.312224,0.711225,,,4.20007,0.118862,0.13862,999,1.35315,-0.423795,0.788305,1.35315,0.423795,3.94893,141.10000000000002,4.275757575757576,143,4.333333333333333,,,,,,,,,,,,,,,,,,,"Yosver Zulueta","27765",691172
"Luis García","LAD",1.87109,1.43088,0,3.96537,30.4195,0,0.0325597,2.027,1.13555,31.1808,132.76,30.8524,14.9327,13.7381,3.56459,9.42444,0.569742,1.74687,27.8719,8.04493,2.72027,2.9574,1.02888,0.209942,0.0709887,0.1389535367488861,0.253745,1.29172,0.302687,0.71824,,,3.93971,0.118145,0.11793,750.5999755859375,0.880295,-0.0186748,1.00228,0.880295,0.0186748,3.66363,130.6,4.212903225806452,134,4.32258064516129,,,,,,,,,,,,,,,,,,,"Luis Garcia","6984",472610
