Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Shea Langeliers","ATH",88,350,317,75,42,14,1,18,42,49,27,1,87,3,3,0,,3,1,0.236766,0.07646,0.248385,0.307829,0.29952,0.459323,0.32802,0.758842,0.222557,3.60419,0.265366,-0.818795,-0.366289,44.3901,3.98689,112.236,-1.18508,-0.765571,3.654406189918518,5.854181706905365,2.20021,119.69000244140625,,,,,,,411.4,4.675,411.4,4.675,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"J.T. Realmuto","PHI",88,349,316,80,51,15,2,12,43,43,26,1,85,5,2,0,,6,2,0.252084,0.0757911,0.24332,0.311487,0.317916,0.424817,0.324994,0.742732,0.172732,4.9637,0.306797,-0.101195,-0.299975,43.4845,3.13929,105.604,-0.40117,1.40486,1.9069225490093231,7.5780109167099,2.1894,140.24000549316406,,,,,,,398.5,4.52840909,398.5,4.52840909,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Masyn Winn","STL",101,436,396,101,69,19,3,10,57,44,31,0,81,2,3,2,,10,3,0.255027,0.0716832,0.18531,0.386829,0.310918,0.395194,0.31065,0.706113,0.140168,5.71952,0.294436,0.708578,0.0772947,49.2248,-1.05973,97.9776,0.785873,2.11696,-0.2522695064544678,6.783628463745117,2.17874,157.3800048828125,,,,,,,445.4,4.40990099,445.4,4.40990099,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Marcus Semien","TEX",105,455,408,98,63,19,2,14,61,51,41,1,71,3,3,0,,6,2,0.241151,0.0906093,0.156765,0.577995,0.312471,0.400419,0.314301,0.71289,0.159269,4.86394,0.259033,0.103945,-0.353289,52.7346,0.215277,102.334,-0.249344,3.22881,0.9506837576627731,4.715229392051697,2.16401,104.12000274658203,,,,,,,476.7,4.54,476.7,4.54,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Jacob Wilson","ATH",97,421,391,113,83,23,2,6,51,42,21,0,38,3,3,3,,3,1,0.2895,0.0503562,0.0890672,0.565373,0.329359,0.40208,0.321615,0.731439,0.112581,3.92741,0.306219,-0.682366,-0.561009,51.2585,2.65014,107.725,-1.24337,-0.263576,2.432513117790222,4.247535616159439,2.15217,327.1499938964844,,,,,,,451.2,4.651546391,451.2,4.651546391,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Randy Arozarena","SEA",107,463,396,94,58,19,1,16,60,53,52,0,117,12,3,0,,18,6,0.237425,0.112022,0.252395,0.443836,0.341012,0.412127,0.335138,0.753139,0.174703,5.37602,0.293644,-0.0135332,0.407966,61.3554,7.89826,123.366,0.394433,-2.26024,12.621655642986298,-7.432465314865112,2.14257,134.9199981689453,,,,,,,551,5.14953271,551,5.14953271,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Jung Hoo Lee","SFG",102,440,399,112,76,26,3,7,55,47,34,1,44,3,3,1,,7,3,0.281484,0.0770898,0.0999691,0.771136,0.340423,0.416662,0.332355,0.757085,0.135178,4.85111,0.299214,-0.765289,-0.654715,57.3795,6.53631,113.135,-1.42,-0.700308,5.397586107254028,0.45771652460098267,2.12511,233.94000244140625,,,,,,,502.4,4.925490196,502.4,4.925490196,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Yainer Diaz","HOU",98,398,375,103,69,18,2,14,47,54,17,1,72,3,3,0,,1,0,0.27616,0.0427585,0.180669,0.236668,0.310015,0.449714,0.329192,0.759729,0.173555,2.86516,0.30539,-1.40179,-0.681379,50.8019,4.90025,114.348,-2.08317,-0.18311,4.363692760467529,2.7988345474004745,2.12117,60.08000183105469,,,,,,,458.9,4.682653061,458.9,4.682653061,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Junior Caminero","TBR",98,425,393,102,66,17,1,18,51,58,26,2,89,3,2,0,,3,1,0.259773,0.0621228,0.208586,0.297828,0.30913,0.443424,0.32652,0.752554,0.183651,3.64001,0.292251,-0.685528,-0.528005,53.3743,4.33199,114.969,-1.21353,-1.20762,5.972533583641052,0.17000806331634521,2.1093,73.0999984741211,,,,,,,492.3,5.023469387,492.3,5.023469387,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Geraldo Perdomo","ARI",96,416,355,89,64,17,2,6,54,40,47,1,64,4,4,7,,13,3,0.249982,0.112657,0.153998,0.731548,0.340978,0.361777,0.31616,0.702754,0.111795,5.61579,0.285942,1.1413,0.493635,48.8623,0.812655,98.592,1.63493,0.978895,0.9442737102508545,5.438153922557831,2.0966,430.2699890136719,,,,,,,429.8,4.477083333,429.8,4.477083333,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"James Wood","WSN",98,425,370,96,58,20,2,16,58,53,49,1,115,3,2,0,,14,4,0.260033,0.115294,0.270897,0.4256,0.348877,0.456976,0.352363,0.805853,0.196943,5.64599,0.332437,0.0105705,0.439611,62.1117,13.0694,125.041,0.450181,-1.24655,12.987114042043686,-6.983738541603088,2.0868,53.29999923706055,,,,,,,558.8,5.702040816,558.8,5.702040816,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Kyle Schwarber","PHI",108,469,388,89,46,14,1,28,70,71,72,3,129,5,3,0,,3,1,0.229385,0.154478,0.275202,0.561327,0.35498,0.484453,0.364733,0.839433,0.255068,3.62003,0.261908,-1.17742,-0.802242,73.1521,19.0364,132.44,-1.97966,-0.0358985,15.941821336746216,-11.4754040800035,2.0783,75.9000015258789,,,,,,,653.8,6.053703703,653.8,6.053703703,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Carlos Correa","MIN",80,347,307,81,52,17,1,11,43,42,35,2,66,2,3,0,,0,0,0.263081,0.100519,0.189611,0.530134,0.340313,0.432995,0.338599,0.773308,0.169914,2.13126,0.298795,-0.892485,-0.662212,46.8913,6.86823,120.104,-1.5547,-0.710489,6.321783065795898,1.9575663208961487,2.061,237.5800018310547,,,,,,,416,5.2,416,5.2,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Brandon Lowe","TBR",86,371,331,79,46,15,1,17,47,52,34,1,95,4,3,0,,4,1,0.237648,0.0909594,0.256199,0.355034,0.313193,0.441207,0.329141,0.7544,0.203559,4.12103,0.27908,0.0969183,-0.237943,47.4,4.55837,116.815,-0.141025,-0.414755,6.910566881299019,0.5269114077091217,2.05799,211.94000244140625,,,,,,,439.2,5.106976744,439.2,5.106976744,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Brenton Doyle","COL",105,454,414,104,66,18,3,16,59,53,31,1,125,3,3,2,,20,4,0.249855,0.0685153,0.274912,0.249226,0.304547,0.427339,0.31901,0.731886,0.177484,6.67865,0.315028,1.75885,1.60272,54.3412,1.91663,89.0306,3.36157,5.55217,-2.5090370178222656,7.1739338636398315,2.0485,71.72000122070312,,,,,,,516.9,4.922857142,516.9,4.922857142,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Teoscar Hernández","LAD",101,436,399,108,65,20,1,21,59,69,29,1,117,4,2,0,,7,2,0.269435,0.0674794,0.269036,0.25082,0.324636,0.48363,0.34948,0.808266,0.214195,4.6402,0.328368,-0.606302,-0.024215,62.6854,12.401,124.431,-0.630517,-1.99032,11.910544037818909,-6.656990885734558,2.04588,56.880001068115234,,,,,,,573.6,5.67920792,573.6,5.67920792,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Jackson Chourio","MIL",103,445,413,110,69,22,2,16,60,60,26,2,93,3,3,1,,17,4,0.266438,0.0588037,0.208651,0.281828,0.312519,0.448908,0.329742,0.761427,0.18247,5.98402,0.306391,1.2748,0.961177,57.0843,5.68239,109.029,2.23598,1.42727,6.9736316204071045,-2.0986578464508057,2.03985,16.420000076293945,,,,,,,536.7,5.210679611,536.7,5.210679611,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Lawrence Butler","ATH",103,445,406,101,61,21,2,18,59,51,35,1,106,1,3,0,,14,3,0.250034,0.0786191,0.237057,0.331646,0.309457,0.443856,0.327566,0.753313,0.193822,5.53252,0.292347,0.684811,1.08139,56.3132,4.91128,111.916,1.7662,1.67322,7.762186169624329,-3.02801775932312,2.03362,60.90999984741211,,,,,,,527.3,5.119417475,527.3,5.119417475,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Gleyber Torres","DET",103,445,396,103,71,19,1,12,55,48,42,0,76,3,3,1,,6,3,0.260965,0.0947112,0.170306,0.556125,0.333307,0.405447,0.326835,0.738754,0.144482,3.87439,0.292847,-0.781871,-0.681203,56.0542,4.65226,112.334,-1.46307,-1.6267,4.7429386377334595,-0.036577463150024414,2.03073,228.8800048828125,,,,,,,492.4,4.780582524,492.4,4.780582524,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Bryson Stott","PHI",95,410,369,95,68,17,2,8,51,41,35,1,71,3,3,1,,19,3,0.25777,0.0846336,0.172135,0.491671,0.323366,0.384354,0.313285,0.70772,0.126584,6.38483,0.295791,1.85513,1.74804,47.2136,-0.137637,97.6972,3.60317,1.87873,2.4900044202804565,3.3784178495407104,2.02233,172.64999389648438,,,,,,,440.6,4.637894736,440.6,4.637894736,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Iván Herrera","STL",74,297,258,69,46,13,1,9,37,35,32,0,62,4,2,1,,4,1,0.267478,0.107242,0.209955,0.510783,0.352889,0.426268,0.344413,0.779157,0.158791,4.23341,0.318618,0.061289,-0.194427,41.5479,7.25867,120.778,-0.133138,-0.746093,7.140251740813255,2.4687219858169556,2.02169,225.9600067138672,,,,,,,369.2,4.989189189,369.2,4.989189189,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Lars Nootbaar","STL",87,377,322,81,50,16,2,13,49,42,51,2,72,1,2,1,,7,2,0.250755,0.135351,0.190061,0.712142,0.353873,0.434421,0.346707,0.788294,0.183666,4.67304,0.281906,0.101768,-0.0742007,53.4942,9.91433,122.327,0.0275671,0.283539,9.960606794804335,-3.0695469975471497,2.01618,258.2900085449219,,,,,,,475.3,5.46321839,475.3,5.46321839,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Austin Wells","NYY",84,335,296,68,39,15,1,14,37,44,32,1,74,4,3,0,,2,1,0.231129,0.0951963,0.222428,0.427987,0.31042,0.426367,0.32244,0.736787,0.195239,3.2777,0.259544,-0.399881,-0.453701,40.9479,2.32544,108.043,-0.853582,-0.247642,2.187078535556793,5.628283992409706,1.97076,175.14999389648438,,,,,,,374.6,4.459523809,374.6,4.459523809,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Ian Happ","CHC",102,440,381,95,59,21,1,14,59,52,53,1,101,4,3,0,,7,2,0.24945,0.120787,0.228762,0.528003,0.344897,0.419119,0.337953,0.764017,0.16967,4.60864,0.302145,-0.213375,-0.142506,59.3417,8.49849,117.495,-0.355881,0.424215,8.724581897258759,-4.432575106620789,1.96257,130.16000366210938,,,,,,,527.9,5.175490196,527.9,5.175490196,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Jose Altuve","HOU",104,449,406,109,74,20,0,14,61,48,36,1,78,4,2,0,,12,4,0.268209,0.0810527,0.172619,0.469548,0.333515,0.42321,0.333035,0.756725,0.155001,4.62314,0.299681,-0.31909,0.0636846,58.7712,6.91036,117.054,-0.255405,-0.941369,8.402360439300537,-4.498775959014893,1.96103,61.189998626708984,,,,,,,525.6,5.053846153,525.6,5.053846153,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Jazz Chisholm Jr.","NYY",70,300,269,65,39,11,1,14,42,39,27,1,78,3,2,1,,18,4,0.243092,0.0884903,0.260527,0.339659,0.31597,0.449794,0.333087,0.765764,0.206702,6.50442,0.287656,1.27784,1.44575,39.3251,4.63475,115.54,2.72359,-0.266328,8.000746250152588,0.8068197965621948,1.95601,21.799999237060547,,,,,,,377.2,5.388571428,377.2,5.388571428,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Daulton Varsho","TOR",100,433,388,87,49,17,3,18,56,54,38,1,109,3,3,1,,10,3,0.223344,0.0884617,0.250828,0.352678,0.297105,0.419047,0.312842,0.716152,0.195704,5.914,0.261458,0.849848,0.250541,49.7468,-0.298241,102.636,1.10039,0.606507,2.391855239868164,1.7324325442314148,1.92953,315.2699890136719,,,,,,,468.4,4.684,468.4,4.684,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Logan O'Hoppe","LAA",89,359,324,79,48,12,1,18,44,48,27,0,98,5,2,1,,2,1,0.244334,0.0765858,0.272188,0.281371,0.310873,0.451507,0.332303,0.762381,0.207173,3.19589,0.291906,-0.811103,-0.58383,46.7452,5.31179,113.224,-1.39493,-0.486572,3.9685600996017456,2.574539363384247,1.92277,135.80999755859375,,,,,,,425.1,4.776404494,425.1,4.776404494,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Ha-Seong Kim","TBR",70,303,263,66,45,12,1,7,37,31,33,1,53,2,2,2,,14,3,0.249562,0.108799,0.174247,0.624396,0.335949,0.389144,0.322054,0.725093,0.139582,5.53292,0.283964,0.757256,0.845933,36.961,2.01125,111.824,1.60319,-0.591193,5.6483845710754395,2.6523258686065674,1.91109,382.4700012207031,,,,,,,336.1,4.801428571,336.1,4.801428571,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Byron Buxton","MIN",78,337,305,75,39,17,2,17,50,47,23,1,96,6,2,0,,8,2,0.244329,0.0683028,0.284251,0.24029,0.307567,0.480367,0.339794,0.787933,0.236037,6.40952,0.295487,0.834264,0.458471,45.8907,6.99502,120.945,1.29273,0.0110977,9.267596960067749,-2.273315832950175,1.89358,224.94000244140625,,,,,,,432.1,5.539743589,432.1,5.539743589,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Alejandro Kirk","TOR",79,311,278,73,52,13,0,7,29,37,28,1,39,3,3,0,,0,0,0.261334,0.0885827,0.124465,0.711709,0.33216,0.388538,0.319606,0.720698,0.127203,1.47105,0.279164,-1.95587,-0.614417,37.3862,1.46099,107.399,-2.57029,1.90489,0.03188633918762207,7.763221740722656,1.88777,255.17999267578125,,,,,,,327.3,4.143037974,327.3,4.143037974,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Nolan Arenado","STL",105,455,413,106,70,21,1,13,51,57,35,3,63,3,4,0,,2,1,0.256251,0.0774102,0.137446,0.563206,0.31725,0.409515,0.317729,0.726765,0.153264,2.97928,0.271233,-1.03053,-0.727178,53.9757,1.4564,102.758,-1.7577,1.97244,-0.27876365184783936,3.32058846950531,1.88258,222.5399932861328,,,,,,,484.4,4.613333333,484.4,4.613333333,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Yandy Díaz","TBR",104,449,399,112,79,21,0,12,53,51,43,0,64,4,3,0,,1,1,0.281277,0.0959676,0.143369,0.669374,0.354615,0.428556,0.345997,0.783171,0.147278,2.27545,0.307456,-1.98729,-0.954264,63.4055,11.5447,128.686,-2.94156,-0.186899,11.621217727661133,-8.592145264148712,1.87011,195.6999969482422,,,,,,,542,5.211538461,542,5.211538461,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Brendan Donovan","STL",97,421,374,105,75,20,1,9,50,47,36,1,54,8,3,1,,5,2,0.281662,0.0850335,0.128587,0.661292,0.354467,0.413594,0.340212,0.768061,0.131932,3.91966,0.307234,-0.704925,-0.720625,57.4902,8.8819,117.941,-1.42555,-0.698649,7.477210879325867,-3.515932619571686,1.86153,248.27000427246094,,,,,,,498.2,5.136082474,498.2,5.136082474,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Jordan Westburg","BAL",70,300,274,72,44,15,2,11,38,39,21,0,67,4,2,1,,5,1,0.262609,0.0683845,0.223869,0.305466,0.320953,0.456235,0.338021,0.777187,0.193626,5.35275,0.307559,-0.239071,-0.0704726,40.505,5.81471,121.643,-0.309543,-0.0247434,7.040182381868362,0.4854418095201254,1.82272,90.2300033569336,,,,,,,369.2,5.274285714,369.2,5.274285714,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Brice Turang","MIL",101,436,392,99,74,17,2,6,53,39,36,1,81,2,3,3,,28,5,0.25287,0.0833608,0.186601,0.446734,0.316784,0.354003,0.29927,0.670787,0.101133,6.57941,0.302057,2.46381,2.82139,45.2799,-5.00457,88.4505,5.2852,2.01382,-0.6435642242431641,3.7422187328338623,1.82183,145.1300048828125,,,,,,,432.7,4.284158415,432.7,4.284158415,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Jake Cronenworth","SDP",101,437,384,93,59,20,3,11,52,50,42,1,80,7,3,1,,3,1,0.242503,0.0966821,0.183641,0.526474,0.327138,0.39866,0.321366,0.725797,0.156156,4.34167,0.276532,-0.169769,-0.518734,53.1496,2.66556,107.426,-0.688503,-1.45386,3.1387307047843933,-0.3180549144744873,1.79888,284.07000732421875,,,,,,,465.2,4.605940594,465.2,4.605940594,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Marcell Ozuna","ATL",104,448,391,103,63,18,0,22,60,65,52,1,105,2,3,0,,1,0,0.263552,0.115138,0.23385,0.492359,0.350777,0.480358,0.361798,0.831135,0.216806,1.93441,0.303056,-1.41379,-0.772878,68.9084,17.1573,129.854,-2.18667,-0.000109438,13.585283994674683,-11.136220697873796,1.79803,68.76000213623047,,,,,,,608.7,5.852884615,608.7,5.852884615,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Christian Walker","HOU",105,454,401,94,54,18,1,22,57,63,43,2,106,6,4,0,,3,1,0.235619,0.0955798,0.232712,0.410721,0.317431,0.447163,0.33297,0.764594,0.211544,3.32372,0.262848,-0.488187,-0.565508,59.3866,6.96202,117.008,-1.05369,2.65501,7.674726247787476,-5.523534774780273,1.79573,110.98999786376953,,,,,,,540,5.142857142,540,5.142857142,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Mark Vientos","NYM",105,455,411,99,59,18,1,21,54,63,37,1,127,4,3,0,,0,0,0.241836,0.0802873,0.278568,0.288215,0.307494,0.443284,0.327081,0.750779,0.201448,2.39207,0.295073,-1.4494,-0.739296,57.3618,4.84248,111.123,-2.18869,-1.10189,3.774700880050659,-1.5858368873596191,1.79389,105.8499984741211,,,,,,,521.7,4.968571428,521.7,4.968571428,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"JJ Bleday","ATH",97,421,367,86,48,21,2,15,53,47,49,1,89,2,3,1,,3,1,0.234556,0.116159,0.210269,0.552431,0.325956,0.423501,0.329686,0.749457,0.188944,3.85204,0.26718,-0.858388,-0.653505,53.9629,5.35459,113.409,-1.51189,-3.34745,4.868445038795471,-1.843751072883606,1.77212,263.0799865722656,,,,,,,483.8,4.987628865,483.8,4.987628865,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Rafael Devers","BOS",101,436,380,101,57,22,2,20,60,64,49,7,97,4,3,0,,2,1,0.265342,0.112004,0.223136,0.501952,0.352692,0.489609,0.361323,0.842301,0.224267,3.59566,0.304156,-0.835807,-0.630882,66.9303,16.5411,129.641,-1.46669,-0.0388692,13.154108762741089,-10.71062783896923,1.76509,40.939998626708984,,,,,,,608.8,6.027722772,608.8,6.027722772,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Chase Meidroth","CHW",92,397,339,84,63,15,1,5,46,33,48,0,67,6,2,1,,7,2,0.248674,0.121566,0.168498,0.721473,0.350616,0.347043,0.317715,0.697659,0.0983689,4.50229,0.29295,-0.343725,-0.202037,47.0809,1.26614,104.21,-0.545762,-0.642694,1.3425276279449463,2.399280846118927,1.7629,999,,,,,,,397.3,4.31847826,397.3,4.31847826,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Kristian Campbell","BOS",94,408,357,94,62,19,2,11,52,46,42,1,94,5,3,0,,10,3,0.263082,0.103748,0.23124,0.448659,0.347484,0.417291,0.33821,0.764775,0.154209,5.11426,0.326296,-0.285548,0.0504273,55.0177,7.95081,113.364,-0.235121,-1.22618,5.9220350831747055,-2.682199001312256,1.74826,285.70001220703125,,,,,,,490.9,5.222340425,490.9,5.222340425,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Taylor Ward","LAA",106,458,406,101,63,19,1,18,57,54,43,1,107,5,4,0,,4,2,0.24844,0.0949464,0.233533,0.406565,0.326183,0.433255,0.33306,0.759438,0.184815,3.60062,0.291661,-0.552852,-0.640753,59.9448,7.05632,113.757,-1.19361,0.338857,5.928719401359558,-4.499106466770172,1.73462,180.19000244140625,,,,,,,535.6,5.052830188,535.6,5.052830188,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Josh Jung","TEX",99,426,396,101,65,19,2,16,49,51,23,0,110,4,2,0,,5,2,0.254754,0.0544992,0.257968,0.211264,0.300477,0.430138,0.318223,0.730615,0.175384,4.33146,0.312205,-1.08537,-0.330295,50.698,1.53096,105.096,-1.41567,0.219242,1.0371840000152588,1.4636862128973007,1.73441,207.57000732421875,,,,,,,471.4,4.761616161,471.4,4.761616161,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Jackson Holliday","BAL",90,389,340,80,53,16,2,10,51,39,43,1,102,3,2,0,,8,2,0.236379,0.110495,0.262971,0.420178,0.325462,0.380408,0.31439,0.70587,0.144029,5.42343,0.307054,-0.138971,-0.0613797,45.1383,0.21153,105.001,-0.20035,0.0613733,1.9991504549980164,1.6271141022443771,1.72426,206.38999938964844,,,,,,,407.4,4.526666666,407.4,4.526666666,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"Maikel Garcia","KCR",95,412,375,98,70,20,2,6,50,39,32,0,71,1,3,2,,22,5,0.262435,0.076431,0.172423,0.443277,0.318901,0.374457,0.307327,0.693359,0.112023,6.1927,0.307348,1.37533,1.40076,45.5263,-2.09434,92.9401,2.77608,1.68217,-0.5149421691894531,3.223834753036499,1.70966,206.8800048828125,,,,,,,426.4,4.488421052,426.4,4.488421052,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Matt McLain","CIN",91,393,347,84,50,17,2,14,53,48,38,1,109,5,2,1,,14,4,0.241112,0.0969872,0.278269,0.348538,0.323553,0.424904,0.329204,0.748457,0.183792,6.01076,0.307922,0.32747,0.544953,50.2567,4.85099,102.554,0.872423,0.210602,2.056399643421173,1.2383797764778137,1.69672,86.18000030517578,,,,,,,460.1,5.056043956,460.1,5.056043956,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Andy Pages","LAD",87,377,338,83,50,18,1,15,51,47,31,1,91,6,3,0,,3,1,0.246531,0.0811179,0.239953,0.338058,0.318678,0.435899,0.329997,0.754576,0.189368,4.08898,0.292111,-0.44529,-0.584289,48.4739,4.89406,111.274,-1.02958,0.279067,3.985910415649414,-0.17031526565551758,1.69642,381.8599853515625,,,,,,,439.6,5.052873563,439.6,5.052873563,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Eugenio Suárez","ARI",96,416,368,87,50,17,1,18,52,60,38,0,116,6,4,0,,1,0,0.235996,0.0916165,0.279832,0.327398,0.315859,0.437178,0.329554,0.753037,0.201183,2.97833,0.289172,-1.11988,-0.61641,53.2989,5.24929,107.637,-1.73629,-0.241989,2.0096875429153442,0.4493686556816101,1.68868,168.66000366210938,,,,,,,477.3,4.971875,477.3,4.971875,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Ezequiel Tovar","COL",103,444,417,108,67,24,3,14,53,51,19,1,115,4,3,2,,7,3,0.260023,0.0428425,0.257834,0.166163,0.29605,0.434406,0.316579,0.730455,0.174383,5.0301,0.323558,-0.312671,-0.40523,52.313,1.01589,87.3893,-0.717901,3.8903,-7.321779012680054,8.650945901870728,1.66806,129.3000030517578,,,,,,,480,4.660194174,480,4.660194174,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Xavier Edwards","MIA",83,360,320,89,71,14,2,2,42,26,32,1,55,1,2,4,,22,4,0.279048,0.0893888,0.152545,0.585985,0.345147,0.354042,0.313028,0.699189,0.0749935,6.44705,0.329344,1.48335,1.89135,41.3204,-0.19423,95.4884,3.3747,-1.20296,1.4626318216323853,2.614630937576294,1.66203,139.80999755859375,,,,,,,378.8,4.563855421,378.8,4.563855421,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Sean Murphy","ATL",60,239,208,49,28,9,1,10,29,31,23,0,58,6,1,0,,0,0,0.233523,0.0983818,0.240937,0.40833,0.326195,0.433418,0.334146,0.759613,0.199895,2.43656,0.270245,-0.55914,-0.4243,31.4403,3.883,111.18,-0.983441,0.996609,2.1618513464927673,5.658645868301392,1.63497,295.67999267578125,,,,,,,279.2,4.653333333,279.2,4.653333333,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Christian Yelich","MIL",94,407,350,90,60,16,2,12,55,48,51,3,89,3,2,1,,16,3,0.257704,0.126154,0.220154,0.573025,0.354722,0.416482,0.340097,0.771204,0.158778,5.73435,0.311745,1.42886,1.19545,55.4708,8.53865,116.021,2.62431,-0.179093,10.300374746322632,-8.129710108041763,1.62537,112.05000305175781,,,,,,,508.6,5.410638297,508.6,5.410638297,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Brandon Nimmo","NYM",92,397,345,86,55,16,2,13,51,48,43,1,84,6,2,1,,5,1,0.248332,0.1075,0.211733,0.507718,0.339621,0.418241,0.335149,0.757862,0.169909,4.81264,0.290769,-0.721427,-0.2714,52.5872,6.77249,116.571,-0.992827,0.881571,6.757479131221771,-4.269045889377594,1.62508,193.07000732421875,,,,,,,470.3,5.111956521,470.3,5.111956521,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Colton Cowser","BAL",75,325,284,69,42,13,1,13,43,40,34,1,96,5,2,0,,5,2,0.241631,0.104261,0.295593,0.352717,0.330719,0.429844,0.33411,0.760564,0.188214,4.53713,0.315204,0.0888011,-0.220306,42.8133,5.27951,118.89,-0.131505,1.32688,6.808842644095421,-2.015708327293396,1.62389,161.9499969482422,,,,,,,388.9,5.185333333,388.9,5.185333333,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Wilyer Abreu","BOS",82,355,310,77,45,18,1,13,47,47,41,2,92,2,2,0,,8,2,0.247604,0.114885,0.260189,0.441544,0.336929,0.44014,0.339886,0.777069,0.192536,4.75492,0.307473,-0.170237,0.0443078,48.3711,7.39524,114.544,-0.125929,1.70117,5.7077808529138565,-1.964573860168457,1.61794,331.239990234375,,,,,,,439.9,5.364634146,439.9,5.364634146,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
