Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Sean Manaea","NYM",5,4,7,4.12763,13,13,0,0,,76,320,68,38,35,11,26,,3,76,8.99629,3.12191,2.88166,1.2602,0.238583,0.0827937,0.15578951686620712,0.233552,1.23431,0.280969,0.708679,,,4.06159,0.946521,0.7189,251.00999450683594,,,,,,,315.29999999999995,4.148684210526315,302,3.973684210526316,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"José Berríos","TOR",6,6,8,4.26585,17,17,0,0,,102,433,99,53,49,16,31,,5,87,7.68377,2.6868,2.85982,1.38246,0.201742,0.0705434,0.1311982497572899,0.250364,1.27042,0.284665,0.715597,,,4.41011,0.945263,0.766581,242.77000427246094,,,,,,,366.6,3.5941176470588236,368,3.607843137254902,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Merrill Kelly","ARI",6,5,8,4.16111,16,16,0,0,,95,399,90,48,44,13,30,,3,83,7.85183,2.86567,2.73996,1.21539,0.207318,0.0756647,0.13165351003408432,0.246326,1.26949,0.285968,0.709849,,,4.12255,0.942776,1.11087,300.7300109863281,,,,,,,376.1,3.958947368421053,373,3.9263157894736844,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Casey Mize","DET",5,5,7,4.2586,15,15,0,0,,81,344,82,42,38,10,23,,3,63,7.008,2.54835,2.75001,1.1424,0.183579,0.0667557,0.11682341247797012,0.257439,1.29202,0.292684,0.697915,,,4.13161,0.941772,0.623796,357.7300109863281,,,,,,,311.2,3.8419753086419752,323,3.9876543209876543,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Jameson Taillon","CHC",6,5,7,4.30007,15,15,0,0,,90,375,90,47,43,13,21,,2,72,7.1893,2.10321,3.41825,1.34328,0.191644,0.0560649,0.13557913526892662,0.255384,1.23174,0.286758,0.696538,,,4.19377,0.931998,0.69311,341.82000732421875,,,,,,,347.1,3.856666666666667,356,3.9555555555555557,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Cade Smith","CLE",2,1,0,2.92649,36,0,2,8,,36,147,28,13,12,3,12,,2,47,11.6157,3.01883,3.84774,0.666034,0.31784,0.0826045,0.23523569852113724,0.208448,1.10175,0.299487,0.7497,,,2.60435,0.928146,0.747541,368.2799987792969,,,,,,,250.70000000000005,6.96388888888889,235,6.527777777777778,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Justin Verlander","SFG",4,5,6,4.2426,13,13,0,0,,78,329,77,40,37,10,23,,3,65,7.51352,2.61946,2.86834,1.2049,0.197311,0.0687891,0.12852177768945694,0.254057,1.28215,0.29233,0.703156,,,4.13128,0.927163,0.701148,334.260009765625,,,,,,,306.00000000000006,3.923076923076924,312,4,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Ben Brown","CHC",4,3,4,3.85024,22,9,0,0,,63,265,55,29,27,7,24,,2,69,9.83456,3.45996,2.84239,1.00367,0.260071,0.0914972,0.16857338696718216,0.229781,1.25258,0.293961,0.718295,,,3.6055,0.925802,0.779676,428.55999755859375,,,,,,,297.1,4.715873015873016,284,4.507936507936508,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Shane Bieber","CLE",3,2,5,3.64598,12,9,0,0,,53,219,50,23,21,6,13,,2,52,8.75347,2.28346,3.83343,1.00248,0.235239,0.0613652,0.1738736517727375,0.244558,1.19577,0.300089,0.726497,,,3.42097,0.92419,0.812578,448.3999938964844,,,,,,,247.40000000000003,4.667924528301888,246,4.6415094339622645,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"David Festa","MIN",4,3,5,3.98338,20,11,0,0,,64,272,59,31,29,8,23,,3,67,9.37782,3.25812,2.8783,1.10501,0.246651,0.0856935,0.1609577089548111,0.238875,1.2747,0.297404,0.71963,,,3.79403,0.918999,0.675435,365.7699890136719,,,,,,,277.80000000000007,4.340625000000001,272,4.25,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Miles Mikolas","STL",5,6,7,4.58777,15,15,0,0,,87,366,93,48,44,12,17,,3,59,6.0799,1.7885,3.39943,1.26204,0.159971,0.047058,0.11291269585490227,0.270288,1.27663,0.295592,0.668835,,,4.24736,0.915336,0.464424,584.2000122070312,,,,,,,312.40000000000003,3.59080459770115,337,3.8735632183908044,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Erick Fedde","STL",5,6,7,4.34337,15,15,0,0,,87,369,85,45,42,12,29,,3,70,7.24424,3.02932,2.39137,1.19538,0.189155,0.079099,0.11005603522062302,0.251903,1.31646,0.286928,0.700478,,,4.28384,0.910198,0.766511,335.6700134277344,,,,,,,319.20000000000005,3.66896551724138,323,3.7126436781609193,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Eury Pérez","MIA",4,4,6,3.90383,12,12,0,0,,62,256,54,29,27,9,21,,2,69,10.0359,2.98153,3.36602,1.32094,0.269088,0.0799425,0.1891453117132187,0.22948,1.19795,0.286264,0.731984,,,3.85046,0.906441,0.994969,503.1199951171875,,,,,,,276.69999999999993,4.462903225806451,262,4.225806451612903,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Shane Smith","CHW",4,5,6,4.28509,20,14,0,0,,83,353,77,43,39,10,31,,5,70,7.64063,3.32396,2.29865,1.13973,0.198782,0.0864777,0.11230458319187164,0.242197,1.29938,0.280476,0.696787,,,4.31127,0.885782,0.648089,558.8499755859375,,,,,,,323.00000000000006,3.891566265060242,317,3.819277108433735,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Emmanuel Clase","CLE",2,2,0,2.74751,35,0,16,2,,35,141,31,12,11,2,7,,1,33,8.4876,1.80564,4.70061,0.583618,0.234804,0.0499518,0.1848517619073391,0.231303,1.07625,0.291888,0.755406,,,2.71986,0.885374,0.88607,35.18000030517578,,,,,,,283.79999999999995,8.108571428571427,279,7.9714285714285715,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"Chris Paddack","MIN",4,4,6,4.57952,20,14,0,0,,80,342,83,45,41,12,23,,2,70,7.87561,2.5414,3.09892,1.34786,0.206011,0.0664783,0.13953285664319992,0.261186,1.31112,0.30165,0.688216,,,4.19421,0.883606,0.301573,524.5900268554688,,,,,,,293.59999999999997,3.6699999999999995,309,3.8625,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Ryne Nelson","ARI",5,4,6,4.22539,19,13,0,0,,84,353,85,43,39,11,22,,3,69,7.45686,2.36505,3.15294,1.18073,0.19651,0.0623258,0.1341838762164116,0.258042,1.27484,0.297356,0.700648,,,4.00174,0.875444,0.888641,469.8399963378906,,,,,,,328.29999999999995,3.9083333333333328,340,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Taj Bradley","TBR",5,5,8,4.08693,15,15,0,0,,86,359,78,42,39,14,29,,3,88,9.26806,3.02525,3.06357,1.41926,0.245746,0.0802156,0.16553057730197906,0.238155,1.24668,0.28562,0.734073,,,4.16249,0.874808,0.804042,198.11000061035156,,,,,,,341.40000000000003,3.9697674418604656,328,3.813953488372093,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Pablo López","MIN",3,2,4,3.76637,8,8,0,0,,46,190,42,21,19,6,11,,2,48,9.28171,2.19285,4.23272,1.12488,0.251052,0.0593122,0.19173986464738846,0.238793,1.15652,0.295467,0.714842,,,3.48801,0.869983,0.66589,73.29000091552734,,,,,,,214.40000000000003,4.660869565217392,209,4.543478260869565,,,,,,,,,,,,,,,,,,,"Pablo Lopez","17085",641154
"Luis Severino","ATH",4,6,8,4.3831,16,16,0,0,,93,394,89,49,45,14,30,,4,78,7.55988,2.93578,2.57509,1.31885,0.198139,0.0769444,0.12119416892528534,0.247095,1.28123,0.280872,0.698713,,,4.41877,0.863771,0.682971,302.3599853515625,,,,,,,338.6,3.6408602150537637,337,3.6236559139784945,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Tanner Houck","BOS",4,4,4,4.05882,18,10,0,0,,65,277,63,32,29,7,20,,4,56,7.79206,2.80393,2.77898,0.916391,0.203362,0.0731787,0.13018327951431274,0.249984,1.28147,0.298079,0.694757,,,3.79507,0.859321,0.791348,225.72999572753906,,,,,,,271.09999999999997,4.17076923076923,274,4.2153846153846155,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Jeffrey Springs","ATH",5,5,7,4.15925,15,15,0,0,,76,319,71,38,35,12,25,,2,70,8.30355,2.91929,2.84437,1.37648,0.219669,0.0772294,0.14243952929973602,0.244245,1.26482,0.283798,0.725702,,,4.26241,0.853759,0.766739,268.7900085449219,,,,,,,289.19999999999993,3.805263157894736,283,3.723684210526316,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Grant Holmes","ATL",5,4,7,4.29639,19,15,0,0,,85,364,82,44,41,11,31,,3,83,8.71819,3.26598,2.6694,1.17233,0.226871,0.0849897,0.14188162982463837,0.2483,1.32334,0.2998,0.705056,,,4.03157,0.849672,0.818043,271.4800109863281,,,,,,,344.50000000000006,4.052941176470589,346,4.070588235294117,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Aaron Nola","PHI",3,3,4,3.93594,8,8,0,0,,52,217,49,25,23,8,13,,2,52,8.91879,2.28238,3.90768,1.29505,0.240099,0.061443,0.17865649983286858,0.243017,1.1878,0.291699,0.722307,,,3.80878,0.837916,0.711272,88.30000305175781,,,,,,,217.99999999999997,4.192307692307692,215,4.134615384615385,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Edwin Díaz","NYM",3,2,0,3.08273,34,0,18,1,,34,137,24,13,12,3,13,,2,49,13.0782,3.47943,3.75873,0.905347,0.357773,0.0951845,0.26258835196495056,0.19593,1.09569,0.29462,0.757579,,,2.79968,0.83773,0.643968,43.040000915527344,,,,,,,299.30000000000007,8.80294117647059,278,8.176470588235293,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Zebby Matthews","MIN",3,3,4,4.12451,16,10,0,0,,57,236,56,28,26,9,12,,2,54,8.49721,1.87518,4.53141,1.37388,0.228252,0.0503709,0.17788058146834373,0.252551,1.1916,0.297015,0.709152,,,3.89628,0.836117,0.54944,406.510009765625,,,,,,,231.49999999999997,4.061403508771929,234,4.105263157894737,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Félix Bautista","BAL",2,1,0,2.72606,32,0,14,2,,32,130,22,11,10,3,14,,1,45,12.7207,3.85383,3.30079,0.839999,0.3487,0.105641,0.24305836856365204,0.188606,1.10462,0.280373,0.796122,,,2.85802,0.835295,0.780758,64.93000030517578,,,,,,,265.7,8.303125,244,7.625,,,,,,,,,,,,,,,,,,,"Felix Bautista","20666",642585
"Clayton Kershaw","LAD",4,3,6,3.78064,11,11,0,0,,56,234,53,26,24,7,16,,2,51,8.17054,2.55059,3.20339,1.17818,0.217708,0.0679618,0.14974619448184967,0.245784,1.23029,0.289994,0.738947,,,3.90918,0.831356,0.797161,559.469970703125,,,,,,,238.50000000000006,4.258928571428572,237,4.232142857142857,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Lance McCullers Jr.","HOU",5,3,6,3.97073,22,13,0,0,,77,331,69,37,34,9,34,,4,73,8.59266,4.01909,2.13796,1.01031,0.221638,0.103668,0.11797024309635162,0.235965,1.34529,0.286851,0.728652,,,4.11729,0.828814,0.795,587.7899780273438,,,,,,,311.70000000000005,4.048051948051949,300,3.896103896103896,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Jhoan Duran","MIN",3,2,0,2.81675,34,0,14,2,,34,140,27,12,11,2,12,,2,41,10.8535,3.04077,3.56932,0.657725,0.293303,0.0821735,0.21112988889217377,0.216759,1.1432,0.300558,0.771468,,,2.79757,0.82654,0.81591,68.86000061035156,,,,,,,274.8,8.08235294117647,262,7.705882352941177,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Andrew Heaney","PIT",4,5,6,4.36776,20,14,0,0,,80,342,78,42,39,11,25,,5,74,8.29101,2.84528,2.91395,1.28743,0.216572,0.0743224,0.14224963635206223,0.25,1.28614,0.29369,0.698637,,,4.20879,0.803549,0.739067,451.3800048828125,,,,,,,311.90000000000003,3.8987500000000006,315,3.9375,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
"Tyler Mahle","TEX",3,3,5,4.07371,11,11,0,0,,60,250,54,29,27,8,20,,2,54,8.19429,2.98827,2.74216,1.1641,0.218025,0.0795086,0.13851628452539444,0.235536,1.22862,0.277308,0.703197,,,4.03947,0.803251,0.71679,452.010009765625,,,,,,,247.20000000000002,4.12,238,3.966666666666667,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Jeff Hoffman","TOR",2,1,0,2.99903,34,0,15,2,,34,138,26,12,11,4,11,,2,43,11.3728,2.95679,3.84634,0.972674,0.312672,0.0812907,0.23138102889060974,0.208119,1.09188,0.285382,0.775778,,,3.06915,0.790816,0.803037,94.0199966430664,,,,,,,264.80000000000007,7.788235294117649,248,7.294117647058823,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Mitchell Parker","WSN",4,5,6,4.35647,21,14,0,0,,83,354,80,44,40,11,31,,2,68,7.3279,3.32782,2.20201,1.14314,0.190769,0.086634,0.10413525253534317,0.248184,1.33039,0.284568,0.697785,,,4.28567,0.789966,0.62533,502.9800109863281,,,,,,,307.9000000000001,3.7096385542168684,309,3.7228915662650603,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Jacob Lopez","ATH",3,3,5,4.1422,14,10,0,0,,63,273,56,32,29,7,29,,4,63,9.01377,4.06845,2.21553,1.04527,0.231719,0.104589,0.12713024765253067,0.234054,1.34127,0.288296,0.713519,,,4.14629,0.787219,0.539849,999,,,,,,,261.5,4.150793650793651,251,3.984126984126984,,,,,,,,,,,,,,,,,,,"Jacob Lopez","25098",682052
"Nick Martinez","CIN",4,3,3,4.22409,23,8,0,0,,62,261,63,32,29,9,17,,2,51,7.48894,2.4203,3.09422,1.25644,0.196929,0.0636443,0.13328516483306885,0.257823,1.27982,0.295434,0.709777,,,4.1348,0.782711,0.658489,315.4200134277344,,,,,,,229.29999999999995,3.698387096774193,238,3.838709677419355,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Andrew Abbott","CIN",5,6,7,4.55252,15,15,0,0,,83,358,80,46,42,15,33,,2,78,8.38294,3.55936,2.35518,1.59655,0.21689,0.0920906,0.12479964643716812,0.24749,1.35406,0.28259,0.727352,,,4.77785,0.782189,0.777781,505.7099914550781,,,,,,,272.70000000000005,3.2855421686746995,271,3.2650602409638556,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Roki Sasaki","LAD",3,2,4,3.68664,7,7,0,0,,42,173,35,19,17,5,15,,2,46,9.97766,3.14389,3.17367,1.07572,0.267458,0.0842741,0.18318413197994232,0.222203,1.18185,0.283102,0.726063,,,3.60228,0.779001,0.652114,999,,,,,,,199.3,4.745238095238095,186,4.428571428571429,,,,,,,,,,,,,,,,,,,"Roki Sasaki","35323",808963
"Griffin Jax","MIN",3,2,0,3.21956,35,0,1,7,,35,140,29,13,12,3,9,,1,42,10.917,2.43499,4.4834,0.876083,0.299285,0.066754,0.2325308546423912,0.22231,1.10241,0.30208,0.738588,,,2.84356,0.775902,0.683127,286.989990234375,,,,,,,233.70000000000002,6.677142857142858,223,6.371428571428571,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Matt Strahm","PHI",3,2,0,3.24766,34,0,4,5,,34,136,27,13,12,4,9,,2,40,10.6652,2.35514,4.52847,1.03687,0.294581,0.0650508,0.22952987998723984,0.215488,1.0606,0.28402,0.743206,,,3.14401,0.775576,0.681055,566.0499877929688,,,,,,,219.20000000000005,6.447058823529413,205,6.029411764705882,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Ryan Helsley","STL",3,2,0,2.96759,34,0,17,1,,34,140,26,12,11,3,13,,1,41,10.7268,3.518,3.04913,0.767415,0.290993,0.0954347,0.19555791467428207,0.208152,1.15584,0.283459,0.769381,,,3.05819,0.766563,0.849995,53.880001068115234,,,,,,,276.1,8.120588235294118,260,7.647058823529412,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Kyle Freeland","COL",3,6,6,5.04351,14,14,0,0,,81,351,92,49,45,13,21,,3,58,6.46991,2.36709,2.73328,1.42567,0.165341,0.0604919,0.10484902933239937,0.281927,1.40552,0.309932,0.67278,,,4.57825,0.760219,0.649399,724.9400024414062,,,,,,,244.3,3.0160493827160497,280,3.45679012345679,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Dustin May","LAD",4,3,4,3.89389,19,9,0,0,,59,249,52,28,26,6,22,,3,53,8.0619,3.32219,2.42668,0.938659,0.2127,0.0876506,0.1250494346022606,0.232535,1.25084,0.278477,0.706502,,,3.89407,0.754706,0.66194,321.8900146484375,,,,,,,258.6,4.3830508474576275,248,4.203389830508475,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Stephen Kolek","SDP",5,3,5,4.45948,20,11,0,0,,77,336,82,41,38,8,25,,5,60,7.00332,2.94565,2.37751,0.953061,0.178399,0.0750359,0.10336273163557053,0.268074,1.39311,0.310475,0.686444,,,4.04908,0.752675,0.301708,694.02001953125,,,,,,,288.2000000000001,3.742857142857144,311,4.038961038961039,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Hayden Birdsong","SFG",5,4,6,4.05604,19,13,0,0,,76,327,66,37,34,9,35,,4,80,9.43058,4.09137,2.30499,1.07641,0.244636,0.106133,0.1385030895471573,0.229355,1.32066,0.286151,0.720418,,,4.05141,0.752653,0.77905,378.8699951171875,,,,,,,323.1,4.251315789473685,306,4.026315789473684,,,,,,,,,,,,,,,,,,,"Hayden Birdsong","31635",806185
"Jacob Misiorowski","MIL",3,5,5,4.10746,16,11,0,0,,68,297,56,34,31,7,39,,5,77,10.1567,5.10788,1.98844,0.97896,0.25859,0.130047,0.12854322791099548,0.219253,1.38474,0.28452,0.721056,,,4.13845,0.752301,0.762445,999,,,,,,,293.5,4.3161764705882355,271,3.985294117647059,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Ryan Pepiot","TBR",5,5,7,4.17919,15,15,0,0,,83,350,75,42,38,13,30,,4,83,9.0607,3.28556,2.75773,1.43687,0.238161,0.0863612,0.1518000215291977,0.236396,1.26594,0.280291,0.730225,,,4.38147,0.74819,0.620634,166.35000610351562,,,,,,,323.30000000000007,3.895180722891567,310,3.7349397590361444,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Andrés Muñoz","SEA",2,2,0,2.66298,34,0,16,1,,34,138,24,11,10,3,13,,2,43,11.4992,3.5559,3.23383,0.663424,0.313719,0.0970117,0.21670757979154587,0.197802,1.11211,0.282956,0.783511,,,2.81705,0.746626,0.872026,60.88999938964844,,,,,,,277.30000000000007,8.155882352941179,256,7.529411764705882,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Jose Quintana","MIL",4,5,7,4.28702,14,14,0,0,,79,341,79,41,38,10,29,,3,63,7.20184,3.30236,2.18082,1.13408,0.185814,0.085204,0.1006103977560997,0.25545,1.36378,0.292609,0.712521,,,4.32074,0.744661,0.761167,476.9200134277344,,,,,,,286.20000000000005,3.622784810126583,295,3.7341772151898733,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Edward Cabrera","MIA",4,5,6,4.38689,20,15,0,0,,80,345,70,42,39,10,39,,4,83,9.40263,4.35354,2.15977,1.12288,0.241575,0.111852,0.1297227293252945,0.231974,1.36266,0.287913,0.701052,,,4.21038,0.742293,0.725587,455.3800048828125,,,,,,,324,4.05,307,3.8375,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Shane Baz","TBR",4,4,6,4.04759,19,13,0,0,,75,315,66,37,34,11,27,,4,73,8.77017,3.20776,2.73405,1.27723,0.231835,0.0847953,0.1470392942428589,0.233244,1.24271,0.277393,0.722079,,,4.1768,0.741733,0.603073,198.6699981689453,,,,,,,301.1,4.014666666666667,285,3.8,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Robbie Ray","SFG",5,5,7,4.10655,15,15,0,0,,84,355,74,42,38,13,33,,4,92,9.85881,3.48881,2.82584,1.36005,0.259208,0.0917279,0.16748052090406418,0.231759,1.26552,0.285975,0.730162,,,4.1588,0.741028,0.866473,132.1699981689453,,,,,,,342.30000000000007,4.075000000000001,324,3.857142857142857,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Mitch Spence","ATH",4,4,5,4.32945,16,11,0,0,,71,303,72,37,34,9,22,,3,59,7.49839,2.75553,2.72121,1.18951,0.194654,0.071532,0.12312174588441849,0.259647,1.32673,0.299601,0.704083,,,4.17141,0.740739,0.47299,585.27001953125,,,,,,,270.5,3.8098591549295775,281,3.9577464788732395,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Tanner Scott","LAD",3,2,0,3.04042,34,0,14,3,,34,141,26,12,11,3,15,,1,40,10.7409,3.92477,2.7367,0.715608,0.286155,0.104562,0.18159298598766327,0.211498,1.21687,0.289933,0.768546,,,3.15417,0.726603,0.845333,102.88999938964844,,,,,,,261.1,7.679411764705883,245,7.205882352941177,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Adrian Houser","CHW",4,6,5,4.66282,20,13,0,0,,82,361,86,46,43,10,31,,4,59,6.41492,3.34706,1.91658,1.10263,0.162917,0.0850039,0.07791323214769363,0.264783,1.41991,0.296376,0.686299,,,4.48887,0.716356,0.260141,745.6300048828125,,,,,,,273.20000000000005,3.3317073170731715,293,3.573170731707317,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Josh Hader","HOU",3,2,0,3.20871,35,0,17,1,,35,142,25,14,13,5,14,,1,49,12.5896,3.48911,3.60826,1.15221,0.346423,0.0960084,0.2504146248102188,0.194257,1.08925,0.275124,0.771113,,,3.21645,0.714978,0.555633,40.11000061035156,,,,,,,274.5,7.8428571428571425,252,7.2,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Grayson Rodriguez","BAL",3,2,4,3.74895,8,8,0,0,,45,186,40,20,19,6,15,,2,48,9.67253,2.92429,3.30765,1.17618,0.258413,0.078126,0.18028724938631058,0.23413,1.21459,0.292537,0.738462,,,3.69725,0.707602,0.667938,218.6699981689453,,,,,,,200.2,4.448888888888889,192,4.266666666666667,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Lucas Giolito","BOS",4,5,6,4.56415,14,14,0,0,,76,323,73,42,38,12,28,,3,75,8.93811,3.33887,2.67699,1.43728,0.232163,0.0867252,0.1454373300075531,0.248467,1.33307,0.295075,0.704686,,,4.37734,0.70487,0.597321,412.3500061035156,,,,,,,281.99999999999994,3.710526315789473,281,3.6973684210526314,,,,,,,,,,,,,,,,,,,"Lucas Giolito","15474",608337
"Bryce Miller","SEA",4,3,5,3.81205,9,9,0,0,,55,224,48,25,23,7,16,,2,52,8.51671,2.63148,3.23647,1.21484,0.230352,0.0711737,0.1591779589653015,0.23049,1.16402,0.272797,0.721636,,,3.91215,0.698892,0.649564,78.69999694824219,,,,,,,246.09999999999997,4.474545454545454,234,4.254545454545455,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Andre Pallante","STL",5,5,6,4.14679,23,13,0,0,,79,343,79,40,36,7,31,,3,55,6.28382,3.56892,1.76071,0.776862,0.160824,0.0913405,0.06948353350162506,0.256213,1.39896,0.292878,0.702706,,,4.08338,0.69566,0.774136,532.9000244140625,,,,,,,301.1,3.8113924050632915,312,3.949367088607595,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Sawyer Gipson-Long","DET",3,3,4,4.02399,21,9,0,0,,59,248,56,29,27,8,17,,2,55,8.4158,2.62637,3.20435,1.17064,0.223416,0.0697227,0.15369302779436111,0.2449,1.23562,0.2918,0.711547,,,3.88627,0.688134,0.490375,724.25,,,,,,,245.60000000000005,4.162711864406781,244,4.135593220338983,,,,,,,,,,,,,,,,,,,"Sawyer Gipson-Long","26048",687830
"Will Warren","NYY",4,5,5,4.59229,24,13,0,0,,75,321,72,41,38,10,28,,3,71,8.57334,3.386,2.532,1.25431,0.222006,0.0876803,0.13432610034942627,0.247843,1.3351,0.295114,0.684636,,,4.24313,0.686032,0.277584,382.8500061035156,,,,,,,293.8,3.9173333333333336,294,3.92,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Orion Kerkering","PHI",2,2,0,3.25705,32,0,8,4,,32,133,27,13,12,3,11,,2,36,10.1414,2.99447,3.38671,0.802557,0.27145,0.0801516,0.19129838794469833,0.225114,1.17811,0.297794,0.745059,,,3.16345,0.677994,0.570257,321.30999755859375,,,,,,,218.7,6.834375,210,6.5625,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Chase Burns","CIN",0,0,5,3.98061,11,11,0,0,,44,185,41,21,19,6,15,,2,40,8.24956,3.01448,2.73665,1.20017,0.216321,0.0790461,0.13727503269910812,0.239993,1.26217,0.282157,0.733906,,,4.09222,0.674862,0.742804,999,,,,,,,174.20000000000002,3.9590909090909094,171,3.8863636363636362,,,,,,,,,,,,,,,,,,,"Chase Burns","sa3028086",695505
"Kumar Rocker","TEX",3,4,4,4.1668,20,9,0,0,,56,239,55,28,26,7,17,,2,52,8.37002,2.72469,3.07192,1.1206,0.219978,0.0716094,0.14836867898702621,0.250182,1.27368,0.29947,0.700809,,,3.86958,0.674312,0.47482,311.8500061035156,,,,,,,232.30000000000007,4.148214285714287,236,4.214285714285714,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Robert Garcia","TEX",2,2,0,3.37989,33,0,9,4,,33,135,28,13,12,3,11,,1,36,10.0206,3.08904,3.24393,0.836229,0.268843,0.0828756,0.1859668865799904,0.226492,1.19531,0.297042,0.738911,,,3.1899,0.670985,0.587567,461.9599914550781,,,,,,,231.50000000000006,7.0151515151515165,223,6.757575757575758,,,,,,,,,,,,,,,,,,,"Robert Garcia","23363",676395
"Noah Cameron","KCR",2,3,4,4.16512,23,9,0,0,,58,248,58,29,27,7,19,,2,53,8.22348,2.86377,2.87156,1.07473,0.214603,0.0747339,0.13986925035715103,0.253918,1.30857,0.303763,0.70575,,,3.86763,0.669727,0.541272,646.5800170898438,,,,,,,235.3,4.056896551724138,242,4.172413793103448,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Bailey Falter","PIT",4,6,6,4.61961,19,15,0,0,,81,345,84,45,42,12,24,,2,60,6.6993,2.70285,2.47861,1.33481,0.174323,0.0703308,0.10399171710014343,0.262034,1.33359,0.290094,0.688897,,,4.49034,0.662113,0.532074,694.25,,,,,,,275.4,3.4,291,3.5925925925925926,,,,,,,,,,,,,,,,,,,"Bailey Falter","20070",663559
