name,position,eligible_positions,team,player_id,fangraphs_id,mlbamid,is_free_agent,r,hr,tb,sbn,avg,ops,h,ab,pa,g,avg_diff,ops_diff,r_z,hr_z,tb_z,sbn_z,avg_z,ops_z,current_pr,xwoba,xwoba_percentile,proj_g,proj_pa,proj_ab,proj_h,proj_2b,proj_3b,proj_hr,proj_r,proj_rbi,proj_bb,proj_so,proj_sb,proj_cs,proj_avg,proj_woba,proj_ops,proj_wrc+,proj_war,proj_tb,proj_sbn,proj_avg_diff,proj_ops_diff,proj_r_z,proj_hr_z,proj_tb_z,proj_sbn_z,proj_avg_z,proj_ops_z,proj_pr,blended_ab,blended_g,blended_avg,blended_ops,blended_r,blended_hr,blended_tb,blended_sbn,blended_avg_diff,blended_ops_diff,blended_r_z,blended_hr_z,blended_tb_z,blended_sbn_z,blended_avg_z,blended_ops_z,blended_pr
MJ Melendez,OF,OF,Free Agent,40948,22197,669004,1,4.0,1.0,8.0,0.0,0.08510638,0.34328969,4.0,47.0,52.0,16.0,-7.511936250589598,-17.338686173148954,-0.9836340163927806,-0.6976618100818384,-1.1245169656552263,-0.5890666914016834,-1.3329362961213211,-1.0043869881973477,-5.732202767850197,0.224,,26.0,113.0,102.0,22.0,5.0,1.0,4.0,13.0,13.0,10.0,30.0,1.0,0.0,0.21802,0.301932,0.685896,88.738,-0.0172879,41.0,1.0,-3.0600138,-4.3701,-0.55598545,-0.34771037,-0.5246918,-0.47866768,-0.76421857,-0.31215364,-2.9834275,102.0,26.0,0.2065008260063708,0.6562034343227305,12.219999999999999,3.74,38.14,0.9133333333333333,-4.307416231382328,-7.496855032145595,-0.8026808604923262,-0.5067607965374153,-0.782235897365821,-0.5813185213193932,-0.8215545169056803,-0.43164760635050126,-3.221654712317891
Wenceel Perez,OF,OF,Free Agent,41586,,,1,5.0,2.0,15.0,0.0,0.30434783,0.98550725,7.0,23.0,24.0,7.0,1.3664994401370043,6.286114901650511,-0.8984628027369245,-0.4569396566031875,-0.9268486283010646,-0.5890666914016834,0.24247499467865058,0.36413900975431174,-2.2647037746098975,0.352,,50.0,216.0,195.0,48.0,10.0,2.0,5.0,26.0,21.0,17.0,43.0,6.0,2.0,0.24457,0.308749,0.700959,99.1618,0.46479,77.0,4.0,-0.67277735,-5.4173083,0.132431,-0.17554039,0.11091773,0.27177554,-0.16802186,-0.38695523,-0.21539322,195.0,50.0,0.24696111508140867,0.7123409557409668,25.16,4.88,74.52,3.84,-0.3450099550691239,-3.3854061790163916,0.05031838646484771,-0.2767344944670484,0.015606096126040558,0.21363780280382239,-0.06580383035644115,-0.19492206631057107,-0.29736563778554337
Jake Fraley,OF,OF,Free Agent,37974,19260,641584,1,14.0,4.0,32.0,1.0,0.18681319,0.66005957,17.0,91.0,107.0,32.0,-5.289067498588373,-4.7445886169479685,-0.13192187983422013,0.02450465035411411,-0.44679695186952934,-0.2888404326099811,-0.9385050413534469,-0.27484222412373915,-2.0564018794368026,0.323,,58.0,251.0,222.0,56.0,11.0,1.0,6.0,30.0,27.0,24.0,48.0,11.0,3.0,0.251588,0.319686,0.720266,96.6047,0.539907,87.0,8.0,0.7920615,-1.8812528,0.34425145,-0.003370412,0.28747594,1.2723665,0.19781211,-0.13437638,1.9641591,222.0,58.0,0.24003648149071705,0.7095291739431036,27.146666666666665,5.643333333333333,77.19166666666666,6.751666666666667,-1.9300492213660807,-4.478370286005838,0.18127860057779852,-0.12271103489361558,0.07419784596878631,1.0045197494116,-0.368118744622628,-0.25785183333769013,1.2471590841799438
Michael Massey,2B,2B,Free Agent,4109223,27684,686681,1,10.0,2.0,50.0,1.0,0.20418848,0.4856607,39.0,191.0,202.0,52.0,-7.782549194949221,-43.26860643194574,-0.4726067344576443,-0.4569396566031875,0.06149305846974337,-0.2888404326099811,-1.380954517216966,-2.5064428102389327,-5.044291092656968,0.246,1.0,49.0,214.0,198.0,48.0,11.0,1.0,6.0,23.0,25.0,10.0,39.0,2.0,1.0,0.244198,0.300695,0.689028,87.8677,0.4061,79.0,1.0,-0.7567853,-7.8629904,-0.026434325,-0.003370412,0.14622937,-0.47866768,-0.18900228,-0.5616492,-1.1128945,198.0,49.0,0.23072812459882888,0.6205610253667297,18.62333333333333,4.653333333333333,69.23666666666666,1.0,-3.5644499160825234,-21.60991556510019,-0.3805758750712209,-0.32247071827051316,-0.10026155640141045,-0.5577776734524187,-0.6798483758097128,-1.2442375218828672,-2.436464709454095
Johan Rojas,OF,OF,Free Agent,42829,,,1,17.0,1.0,34.0,6.0,0.25,0.64630631,25.0,100.0,113.0,42.0,0.5065189136391507,-6.589159644997766,0.12359176113334798,-0.6976618100818384,-0.3903202840540546,1.2122908613485306,0.08987795185410033,-0.38169363840494897,-0.043915158204863025,0.352,,49.0,212.0,194.0,49.0,9.0,2.0,3.0,26.0,19.0,10.0,43.0,14.0,2.0,0.249915,0.287294,0.64985,80.4745,0.715604,71.0,12.0,0.36760312,-15.304676,0.132431,-0.51988035,0.0049828067,2.2729576,0.0918064,-1.0932055,0.88909197,194.0,49.0,0.24993101139863333,0.6491826138743484,24.305,2.6233333333333335,64.03166666666667,10.870000000000001,0.23291921229332796,-15.62076344381207,-0.006042846622353526,-0.7320789579221317,-0.21441129736141976,2.1231627317057153,0.04442473646719949,-0.8993991641798023,0.7133756263334434
Pedro Pages,C,C,Free Agent,42608,,,1,15.0,4.0,49.0,0.0,0.21014493,0.60677314,29.0,138.0,147.0,44.0,-4.801003559177971,-14.548617770096918,-0.0467506661783641,0.02450465035411411,0.033254724562006004,-0.5890666914016834,-0.8519017851534197,-0.8427652613709097,-2.272725029188257,0.352,,58.0,230.0,210.0,49.0,9.0,1.0,6.0,22.0,25.0,15.0,57.0,1.0,0.0,0.23224,0.289021,0.654522,83.7191,0.835198,78.0,1.0,-3.3138285,-15.5858,-0.07938944,-0.003370412,0.12857355,-0.47866768,-0.82760715,-1.113286,-2.373747,210.0,58.0,0.22682671262735996,0.6428235306162041,20.285,5.51,70.895,0.755,-4.599773697732362,-18.244481315140888,-0.27103952148849253,-0.14961469595447713,-0.06389300300557017,-0.6243258395379042,-0.8773159256316464,-1.0504653824862793,-2.348996700478073
Matt Mervis,DH,"DH,1B",Free Agent,4297978,27845,670223,1,15.0,7.0,46.0,0.0,0.175,0.63706468,21.0,120.0,134.0,42.0,-8.392177303633021,-9.01598717399732,-0.0467506661783641,0.7466711107900665,-0.05146027716120612,-0.5890666914016834,-1.4891284162082747,-0.5222737243690746,-1.9520086645285364,0.235,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03908333333333333,0.14227777853333334,3.35,1.5633333333333332,10.273333333333333,0.0,-0.0,-0.0,-1.3873874540402495,-0.9459630633559818,-1.3933737996557205,-0.8294028411482781,1.9476213283723963e-16,-0.0,-0.43594860174470645
LaMonte Wade Jr.,1B,1B,Free Agent,37798,18126,664774,1,12.0,1.0,39.0,0.0,0.16666667,0.54628244,24.0,144.0,169.0,50.0,-11.270612284359625,-23.891827168796787,-0.3022643071459322,-0.6976618100818384,-0.24912861451536772,-0.5890666914016834,-1.9998849420686513,-1.3839941557833295,-5.222000520996803,0.288,13.0,61.0,262.0,221.0,51.0,10.0,1.0,7.0,30.0,26.0,35.0,56.0,1.0,0.0,0.229767,0.319066,0.711627,104.672,0.472788,84.0,1.0,-4.0339456,-3.781993,0.34425145,0.16879956,0.23450847,-0.47866768,-1.0074518,-0.27014542,-1.0087054,221.0,61.0,0.2119937365867527,0.6650549536245971,24.929999999999996,5.309999999999999,71.325,0.7183333333333333,-8.118801929730644,-14.287000137269612,0.03515688516653601,-0.1899701875457698,-0.05446276503961344,-0.6342854290200858,-1.5485010128896288,-0.8226048636046166,-2.1954501763081575
Edgar Quero,C,C,Free Agent,4917824,,,1,8.0,0.0,35.0,-1.0,0.25,0.64263323,29.0,116.0,132.0,37.0,0.5875619398214148,-8.069502468197408,-0.6429491617693563,-0.9383839635604891,-0.3620819501463172,-0.8892929501933858,0.10425842415075642,-0.46744621820511834,-3.1958958197239102,0.352,,59.0,238.0,211.0,53.0,10.0,0.0,6.0,23.0,28.0,21.0,45.0,1.0,0.0,0.249568,0.315912,0.70818,102.508,0.925917,81.0,1.0,0.32659805,-4.338178,-0.026434325,-0.003370412,0.18154101,-0.47866768,0.08156565,-0.30987346,-0.5552392,211.0,59.0,0.24966304033994674,0.6937597186486297,19.700000000000003,4.68,70.88,0.56,0.1967877653485328,-7.583824122752137,-0.30960247044289313,-0.3170899860583409,-0.0642219647950803,-0.6772927472385968,0.037533377043058515,-0.4366550394175443,-1.1361836568010522
Kyle Isbel,OF,OF,Free Agent,41263,21614,664728,1,17.0,3.0,59.0,0.0,0.28368794,0.71095672,40.0,141.0,153.0,49.0,5.464191208231206,-0.1750072894468595,0.12359176113334798,-0.21621750312453672,0.31563806363937974,-0.5890666914016834,0.9695794196638349,-0.010137737231342942,0.5933873126789995,0.247,1.0,79.0,340.0,311.0,73.0,14.0,4.0,7.0,41.0,34.0,20.0,71.0,9.0,2.0,0.234537,0.289382,0.656454,79.91,0.652564,116.0,7.0,-4.1932554,-22.480968,0.92675763,0.16879956,0.79949474,1.0222188,-1.0472383,-1.6058048,0.2642275,311.0,79.0,0.24707049374125212,0.6703522134908042,34.879999999999995,5.9799999999999995,101.465,5.215,-0.5162298830784178,-18.4577876688985,0.6910566152456611,-0.05477929071493988,0.606531124016041,0.5871224083856292,-0.09846064773467682,-1.0627469561093557,0.348163259309599
Mitch Garver,C,"C,DH",Free Agent,33667,15161,641598,1,9.0,1.0,24.0,3.0,0.20430108,0.57916543,19.0,93.0,109.0,37.0,-3.7789369703155904,-12.37202030984793,-0.5577779481135003,-0.6976618100818384,-0.6727036231314283,0.3116120849734235,-0.670543795961133,-0.7166803812487358,-3.003755473563212,0.304,,38.0,157.0,135.0,28.0,5.0,0.0,6.0,17.0,19.0,19.0,44.0,0.0,0.0,0.207493,0.31135,0.695826,106.152,0.555616,51.0,0.0,-5.4711633,-4.4434037,-0.344165,-0.003370412,-0.3481336,-0.72881544,-1.3663875,-0.31738967,-3.1082618,135.0,38.0,0.206913140411483,0.674632658218729,15.546666666666667,5.091666666666667,46.095,0.545,-5.645329626257049,-7.434362904821144,-0.5833884214239955,-0.23402493253293047,-0.6077764949956243,-0.6813671247540347,-1.0767350552478494,-0.42804948726460645,-3.08927650338765
Jacob Melton,OF,OF,Free Agent,4635337,,,1,0.0,0.0,1.0,0.0,0.2,0.53333333,1.0,5.0,6.0,2.0,-0.2246740543180424,-0.8943228822498883,-1.3243188710162048,-0.9383839635604891,-1.322185303009388,-0.5890666914016834,-0.03986671236377284,-0.051805901393496015,-4.265627442745035,0.352,,22.0,97.0,90.0,20.0,4.0,0.0,3.0,11.0,10.0,6.0,26.0,4.0,1.0,0.218645,0.280624,0.634925,79.7297,0.332173,33.0,3.0,-2.643762,-8.443357,-0.66189563,-0.51988035,-0.6659384,0.021627802,-0.6602624,-0.60310453,-3.0894537,90.0,22.0,0.21845855635404587,0.633909091041928,10.89,2.9699999999999998,32.68,2.9699999999999998,-2.7244656493407087,-8.621362982459512,-0.8903538897390835,-0.6621294391638916,-0.9019779887475022,-0.022676093091575443,-0.5196379778816769,-0.49639357822721664,-3.101215434659994
Kyle Higashioka,C,C,Free Agent,30545,5517,543309,1,8.0,1.0,30.0,0.0,0.23655914,0.59809085,22.0,93.0,98.0,30.0,-0.7789373903155897,-10.611956249847932,-0.6429491617693563,-0.6976618100818384,-0.5032736196850041,-0.5890666914016834,-0.13821655100922606,-0.6147242455528592,-3.1858920794999674,0.278,,50.0,201.0,187.0,41.0,8.0,0.0,9.0,20.0,26.0,12.0,51.0,1.0,0.0,0.218266,0.291317,0.668587,85.7323,0.586475,76.0,1.0,-5.5640254,-11.248624,-0.18529965,0.5131395,0.09326191,-0.47866768,-1.3895792,-0.8034834,-2.2506285,187.0,50.0,0.22125387567066307,0.6570726530801468,18.04,7.693333333333333,68.48666666666666,0.8366666666666667,-5.138109470311612,-13.581690317963409,-0.4190289580741846,0.29093275391713236,-0.11670964587691611,-0.602143117509409,-0.9799928349008624,-0.7819951287313127,-2.403388194035003
Richie Palacios,2B,"2B,OF",Free Agent,41359,24589,680700,1,1.0,0.0,4.0,1.0,0.75,1.75,3.0,4.0,4.0,1.0,2.020260756545566,4.151208374200089,-1.2391476573603486,-0.9383839635604891,-1.2374703012861759,-0.2888404326099811,0.3584799977259849,0.2404691817306952,-3.1048931753603144,0.577,,25.0,110.0,95.0,23.0,5.0,1.0,2.0,14.0,10.0,12.0,20.0,5.0,1.0,0.242079,0.313338,0.697386,105.234,0.335904,36.0,4.0,-0.56440806,-2.9786367,-0.5030303,-0.6920503,-0.6129709,0.27177554,-0.14095733,-0.21276203,-1.8899952,95.0,25.0,0.2454651446143786,0.70440345287323,13.913333333333332,1.9866666666666666,35.78666666666666,3.98,-0.31019896735025004,-2.4033632186224647,-0.6910570538322942,-0.8605439394877462,-0.8338463470089633,0.2516653262812427,-0.059164322432868365,-0.1383788236615159,-1.89809453704355
Freddy Fermin,C,"C,DH",Free Agent,41928,,,1,10.0,1.0,31.0,0.0,0.24271845,0.58537454,25.0,103.0,110.0,33.0,-0.22828516895167456,-13.062806744347705,-0.4726067344576443,-0.6976618100818384,-0.4750352857772667,-0.5890666914016834,-0.040507477354855576,-0.7566959221903138,-3.031573921263602,0.352,,41.0,164.0,150.0,38.0,7.0,1.0,3.0,17.0,17.0,11.0,31.0,1.0,0.0,0.25278,0.301641,0.680894,88.5337,0.704635,56.0,1.0,0.7139772,-7.176912,-0.344165,-0.51988035,-0.2598545,-0.47866768,0.17831106,-0.5126429,-1.9368994,150.0,41.0,0.25093537468829474,0.6633821130626272,15.716666666666667,2.6333333333333333,51.416666666666664,0.8166666666666667,0.3307466679028162,-9.947985000994318,-0.5721820943774175,-0.7300611833425671,-0.49106816233942513,-0.6075756208633263,0.0630833902206522,-0.5727767037347846,-2.137589748171042
Kris Bryant,1B,"1B,OF,DH",Free Agent,33172,15429,592178,1,2.0,0.0,8.0,0.0,0.15384615,0.40025016,6.0,39.0,41.0,11.0,-3.552457773680732,-12.16596211154913,-1.1539764437044926,-0.9383839635604891,-1.1245169656552263,-0.5890666914016834,-0.6303567747404316,-0.7047439420562894,-5.141044781118612,0.222,,24.0,105.0,93.0,22.0,5.0,0.0,3.0,11.0,11.0,9.0,26.0,0.0,0.0,0.241309,0.309086,0.691547,82.7208,-0.152597,36.0,0.0,-0.62413603,-3.45896,-0.66189563,-0.51988035,-0.6129709,-0.72881544,-0.155874,-0.24707131,-2.9265077,93.0,24.0,0.23533237381895922,0.6716416941009498,10.385,2.795,34.086666666666666,0.0,-1.2460161467484578,-5.399609664052478,-0.9236432730245066,-0.6974404943062724,-0.8711286831534427,-0.8294028411482781,-0.23765295446502308,-0.3108941785217145,-3.0778344111739084
Kyle Farmer,2B,"2B,3B,SS",Free Agent,33287,14813,571657,1,6.0,2.0,54.0,0.0,0.23178808,0.63090782,35.0,151.0,161.0,47.0,-1.9851563604048814,-12.274803053946634,-0.8132915890810685,-0.4569396566031875,0.17444639410069288,-0.5890666914016834,-0.352250988026167,-0.7110488272843573,-2.748151358295771,0.27,6.0,35.0,153.0,139.0,35.0,7.0,1.0,3.0,16.0,16.0,9.0,31.0,2.0,1.0,0.251202,0.306218,0.691411,80.7686,-0.117054,53.0,1.0,0.44227645,-5.1887417,-0.3971201,-0.51988035,-0.31282195,-0.47866768,0.11045557,-0.37062883,-1.9686635,139.0,35.0,0.24599258881668548,0.6751759934752075,13.316666666666666,2.731666666666667,53.26833333333333,0.7316666666666667,-0.38055532389707775,-7.579116723572736,-0.7303890644467542,-0.7102197333101816,-0.4504596569898989,-0.6306637601174744,-0.07258340696269641,-0.43638400075143535,-2.1778260416935153
Ramon Urias,3B,3B,Free Agent,40610,18795,602104,1,11.0,2.0,47.0,0.0,0.27272727,0.68056392,36.0,132.0,151.0,39.0,3.6686046060036817,-4.17568621139706,-0.3874355208017883,-0.4569396566031875,-0.023221943253468744,-0.5890666914016834,0.6509661520458663,-0.24188712199066162,-1.047584782004923,0.306,24.0,45.0,196.0,176.0,45.0,8.0,1.0,6.0,22.0,23.0,15.0,41.0,1.0,0.0,0.252989,0.320468,0.725301,108.831,0.864345,73.0,1.0,0.8745179,-0.6052761,-0.07938944,-0.003370412,0.040294446,-0.47866768,0.21840507,-0.043233942,-0.34596193,176.0,45.0,0.25795646021762775,0.7140421886279835,19.231666666666666,4.993333333333333,66.45666666666666,0.7483333333333333,1.623787143501913,-2.7561291016639515,-0.3404748027967015,-0.253866382565316,-0.16122914139061814,-0.62613667398921,0.3097053060528714,-0.1586900806304797,-0.5225370131996707
Moises Ballesteros,C,C,Free Agent,4987418,,,1,3.0,0.0,3.0,0.0,0.1875,0.46527778,3.0,16.0,18.0,5.0,-0.9189569738177359,-3.950722023199644,-1.0688052300486366,-0.9383839635604891,-1.265708635193913,-0.5890666914016834,-0.16306196752925467,-0.22885550580132333,-4.2538819935353,0.352,,10.0,43.0,40.0,10.0,2.0,0.0,1.0,5.0,5.0,3.0,8.0,0.0,0.0,0.257456,0.311998,0.708596,100.443,0.0376844,15.0,0.0,0.3774345,-0.8057642,-0.9796263,-0.86422026,-0.98374313,-0.72881544,0.09426171,-0.057554718,-3.5196981,40.0,10.0,0.25535732448101045,0.7012964448006042,4.9399999999999995,0.97,14.639999999999999,0.0,0.26507710314937927,-1.1362227307460726,-1.2825753363693144,-1.0656843550768162,-1.297609367598332,-0.8294028411482781,0.05055821859842838,-0.06542047564006404,-3.5417236585212692
Curtis Mead,2B,"2B,3B,1B",Free Agent,42360,23986,678554,1,7.0,3.0,29.0,1.0,0.21428571,0.63247214,18.0,84.0,94.0,35.0,-2.5745244725431142,-6.696964381798131,-0.7281203754252125,-0.21621750312453672,-0.5315119535927414,-0.2888404326099811,-0.45682990379956584,-0.3879384988186525,-2.6094586673706903,0.3,,32.0,137.0,124.0,31.0,7.0,1.0,3.0,14.0,14.0,9.0,27.0,2.0,1.0,0.249975,0.304537,0.686826,99.0427,0.173257,49.0,1.0,0.24240184,-5.197349,-0.5030303,-0.51988035,-0.38344523,-0.47866768,0.060538195,-0.37124366,-2.195729,124.0,32.0,0.24438367440144576,0.6783105540708354,12.903333333333332,3.0,45.86666666666667,1.0,-0.5389935901029458,-6.372540915804151,-0.75763582040314,-0.6560761154251976,-0.612784024458167,-0.5577776734524187,-0.10280237496114382,-0.366912794883036,-2.26054666244206
Rowdy Tellez,1B,1B,Free Agent,34287,15679,642133,1,16.0,9.0,59.0,0.0,0.20740741,0.69731101,28.0,135.0,146.0,48.0,-5.066199116587148,-2.0097310207469974,0.03842054747749194,1.228115417747368,0.31563806363937974,-0.5890666914016834,-0.8989587318910964,-0.11641872209099755,-0.02227011651953778,0.347,67.0,59.0,254.0,229.0,50.0,9.0,0.0,10.0,26.0,33.0,21.0,57.0,1.0,0.0,0.219436,0.296797,0.675989,95.9142,0.0886532,89.0,1.0,-6.5457673,-12.080008,0.132431,0.68530947,0.32278758,-0.47866768,-1.6347629,-0.8628688,-1.8357713,229.0,59.0,0.21650904670013008,0.6811773347215286,23.566666666666666,9.756666666666666,81.7,0.7566666666666666,-7.378689196291409,-11.11215134162956,-0.05471346310896197,0.7072669088339663,0.1730691393715483,-0.6238731309250778,-1.4073391361370589,-0.6398060930152661,-1.3944860288558645
Travis d'Arnaud,C,C,Free Agent,29951,7739,518595,1,3.0,1.0,28.0,0.0,0.22093023,0.59732053,19.0,86.0,92.0,26.0,-2.06439395427033,-9.879454374698087,-1.0688052300486366,-0.6976618100818384,-0.5597502875004788,-0.5890666914016834,-0.3663111000075867,-0.5722922328338098,-3.8538873518740333,0.314,,43.0,171.0,156.0,37.0,8.0,0.0,6.0,19.0,21.0,11.0,43.0,0.0,0.0,0.234806,0.309665,0.704307,96.8598,0.709956,63.0,0.0,-2.0614061,-3.81156,-0.23825477,-0.003370412,-0.13626376,-0.72881544,-0.51482284,-0.27225736,-1.8937845,156.0,43.0,0.232678382937794,0.6879024246215911,16.546666666666667,5.233333333333333,57.63333333333334,0.0,-2.5041141784591874,-6.520735797835716,-0.5174688505617718,-0.20543979265576498,-0.3547317762424557,-0.8294028411482781,-0.4776102897073607,-0.3754454350138686,-2.1943336234360333
Hunter Renfroe,OF,OF,Free Agent,33205,15464,592669,1,5.0,0.0,24.0,0.0,0.18181818,0.48316498,18.0,99.0,108.0,32.0,-6.248546455497241,-22.67425971854779,-0.8984628027369245,-0.9383839635604891,-0.6727036231314283,-0.5890666914016834,-1.108757328428976,-1.3134635001113595,-5.5208379093708615,0.261,,18.0,79.0,72.0,16.0,4.0,0.0,3.0,8.0,9.0,6.0,16.0,0.0,0.0,0.227381,0.301368,0.682709,91.4655,0.0197202,29.0,0.0,-1.4860178,-3.3142405,-0.82076097,-0.51988035,-0.73656166,-0.72881544,-0.37112337,-0.23673406,-3.4138758,72.0,18.0,0.21917969722423786,0.6467910588954223,7.460000000000001,2.46,28.1,0.0,-2.1276503768187442,-5.969588700516023,-1.1164580177965107,-0.7650359427216873,-1.0024209884779234,-0.8294028411482781,-0.40580725975268767,-0.34371195153513245,-3.7931289946538573
David Hamilton,2B,"2B,SS",Free Agent,42987,27531,666152,1,12.0,2.0,25.0,11.0,0.20512821,0.55508072,16.0,78.0,83.0,32.0,-3.104914867361462,-12.255140543098264,-0.3022643071459322,-0.4569396566031875,-0.644465289223691,2.7134221553070423,-0.5509436695163614,-0.7099098269094629,0.04889940590840747,0.237,,17.0,73.0,66.0,15.0,3.0,1.0,2.0,9.0,7.0,6.0,18.0,6.0,1.0,0.227647,0.292592,0.660227,80.848,0.28564,26.0,5.0,-1.3446269,-4.5218644,-0.7678059,-0.6920503,-0.7895291,0.5219233,-0.3358119,-0.32299408,-2.386268,66.0,17.0,0.22453190632757136,0.6456817652146686,9.415,2.0,25.861666666666665,5.83,-1.597100377930504,-5.545336358402768,-0.9875852567608635,-0.8578535733816599,-1.0515093977348215,0.7541718865185829,-0.3046153329415986,-0.31928470742056014,-2.0494030897516655
Denzel Clarke,OF,OF,Free Agent,4918085,sa3017426,672016,1,4.0,1.0,11.0,3.0,0.19444444,0.54239766,7.0,36.0,38.0,11.0,-1.817653351089906,-6.1128088721991976,-0.9836340163927806,-0.6976618100818384,-1.0398019639320142,0.3116120849734235,-0.32252884537513554,-0.3540998222853887,-3.0861143730937335,0.199,,55.0,238.0,218.0,48.0,10.0,1.0,6.0,28.0,23.0,17.0,77.0,10.0,1.0,0.221515,0.283523,0.637289,80.4887,0.517524,78.0,9.0,-5.778121,-19.936342,0.23834123,-0.003370412,0.12857355,1.5225142,-1.4430482,-1.4240433,-0.98103297,218.0,55.0,0.2198005310749415,0.631279203552917,26.48,5.683333333333334,73.75666666666667,8.62,-6.306710750358916,-21.456172474561896,0.13733222000298292,-0.1146399365753569,-0.00113440382902939,1.5120061043900308,-1.202880433524346,-1.2353854316744761,-1.1143547899174422
Luis Torrens,C,C,Free Agent,33805,15905,620443,1,7.0,1.0,39.0,0.0,0.26041667,0.75487385,25.0,96.0,109.0,36.0,1.4862584770935863,4.096890580802135,-0.7281203754252125,-0.6976618100818384,-0.24912861451536772,-0.5890666914016834,0.2637253303874279,0.23732268698641734,-1.7629294740502566,0.439,,44.0,176.0,161.0,37.0,8.0,0.0,4.0,17.0,19.0,12.0,44.0,1.0,0.0,0.229729,0.28769,0.649241,84.871,0.673713,57.0,1.0,-2.9448745,-12.799359,-0.344165,-0.34771037,-0.24219868,-0.47866768,-0.73546326,-0.9142518,-3.0624566,161.0,44.0,0.23530392406010514,0.66843094370047,15.183333333333334,3.455,53.730000000000004,0.8183333333333334,-2.161662127589503,-9.864642168374548,-0.6073391988372701,-0.5642673720550072,-0.44033494413497637,-0.6071229122504997,-0.41229432902405455,-0.567978060296631,-2.8263758451840206
Nathan Lukes,OF,OF,Free Agent,35682,,,1,19.0,4.0,44.0,-1.0,0.27358491,0.780948,29.0,106.0,127.0,43.0,3.036910508457501,7.28750991630236,0.2939341884450601,0.02450465035411411,-0.10793694497668087,-0.8892929501933858,0.5388768101536453,0.4221473336098755,0.28223308739262826,0.352,,48.0,207.0,186.0,48.0,10.0,0.0,3.0,23.0,21.0,16.0,36.0,3.0,1.0,0.260866,0.308096,0.691755,98.8588,0.626414,67.0,2.0,2.389327,-6.8792286,-0.026434325,-0.51988035,-0.06564047,-0.22851995,0.5967188,-0.49137956,-0.73513585,186.0,48.0,0.2635581585203748,0.7106341824588712,22.153333333333336,3.211666666666667,62.13166666666667,1.365,2.75796366096638,-3.5466164935315634,-0.14787978992757117,-0.6133665534910797,-0.2560797906993674,-0.4586344872434299,0.5260270615643556,-0.20420409805336306,-0.5197927608459502
Jake Rogers,C,C,Free Agent,39900,19452,668670,1,4.0,0.0,6.0,0.0,0.125,0.40972222,4.0,32.0,36.0,10.0,-3.837913947635472,-9.679221966399286,-0.9836340163927806,-0.9383839635604891,-1.180993633470701,-0.5890666914016834,-0.6810088147103301,-0.5606932671738754,-4.93378038670986,0.267,,44.0,174.0,157.0,34.0,7.0,1.0,6.0,20.0,20.0,13.0,51.0,1.0,0.0,0.213578,0.291755,0.661502,87.2073,0.769592,61.0,1.0,-5.4074163,-10.55638,-0.18529965,-0.003370412,-0.1715754,-0.47866768,-1.3504671,-0.7540368,-2.943417,157.0,44.0,0.20826332062482833,0.6463952166495543,19.039999999999996,5.64,57.699999999999996,0.94,-6.353330975559279,-13.079167037893155,-0.3531093872119612,-0.12338362642013705,-0.35326972384463323,-0.5740751835141702,-1.2117723201067176,-0.7530612664587155,-3.0628388711609658
